from_node,to_node
0,6
0,10
0,20
0,22
0,32
0,48
0,61
0,67
1,19
1,89
2,1
2,4
2,9
2,15
2,25
2,85
2,86
2,99
3,0
3,64
4,16
4,20
5,6
5,12
6,5
6,28
7,30
7,32
8,2
8,62
9,13
9,21
10,5
10,28
11,0
11,26
12,1
12,33
13,82
13,93
14,0
14,65
15,17
15,18
16,6
17,1
17,5
17,8
17,39
18,5
18,9
19,33
19,46
20,3
20,81
21,17
21,18
22,37
22,75
23,0
23,6
24,11
24,58
24,84
24,98
25,1
25,6
26,10
26,58
26,72
27,1
27,11
27,18
27,53
28,5
28,25
29,9
29,41
30,0
30,29
30,91
31,0
31,22
32,1
32,2
32,70
33,87
33,90
34,0
34,1
35,4
35,6
35,7
35,9
35,15
35,19
35,23
35,37
35,45
36,7
36,22
37,10
37,52
38,40
38,53
39,17
39,23
40,31
40,52
41,40
41,66
42,0
42,44
43,3
43,8
43,9
43,11
43,15
44,5
44,55
45,6
45,50
46,11
46,57
47,0
47,21
47,64
48,1
48,2
48,50
49,11
49,14
49,38
50,15
50,25
50,60
51,1
52,5
52,29
52,51
53,6
53,13
53,21
54,5
54,20
54,34
55,0
55,87
56,13
56,34
56,95
57,13
57,31
57,54
58,1
58,2
58,28
59,5
59,34
59,66
60,1
60,3
60,4
60,13
60,15
60,16
60,43
60,81
61,13
61,35
61,76
62,17
62,18
62,30
63,0
63,1
63,96
64,10
64,24
64,83
65,2
65,23
65,41
66,0
66,1
66,4
66,19
66,21
66,27
66,30
66,32
66,38
66,45
66,47
67,0
67,2
67,51
67,59
68,15
68,26
68,73
68,80
69,0
69,4
70,0
70,3
70,13
71,2
71,8
71,12
71,43
71,57
72,0
72,3
72,14
73,0
73,2
73,8
74,9
74,10
74,11
74,93
75,0
75,7
75,8
75,32
76,2
76,3
76,17
76,78
77,7
77,33
78,5
78,20
78,36
78,46
78,50
78,74
79,0
79,2
79,42
79,45
79,56
80,14
80,70
81,20
81,24
81,72
81,91
82,5
82,8
82,11
82,15
82,29
82,42
82,77
82,86
83,4
83,7
83,10
83,26
83,30
83,43
83,54
84,0
84,1
84,8
84,11
84,14
84,19
84,27
85,31
85,68
85,74
85,80
86,4
86,79
87,0
87,10
88,0
88,2
88,4
88,7
88,10
88,19
88,54
88,65
89,0
89,2
89,7
89,9
89,12
89,24
89,60
89,69
89,83
90,1
90,2
90,3
90,27
90,52
91,2
91,3
91,4
91,12
91,14
91,95
91,98
92,0
92,1
92,4
92,12
92,13
92,16
92,21
92,41
92,59
93,9
93,15
93,25
93,29
93,49
93,82
94,16
94,48
95,1
95,2
95,3
95,4
95,7
95,17
95,28
95,36
95,46
95,55
95,61
95,88
95,90
95,99
96,0
96,1
96,3
96,8
96,22
96,23
96,33
96,35
96,38
96,44
96,47
96,56
96,62
96,67
96,68
96,71
96,77
96,84
97,0
97,1
97,2
97,3
97,4
97,6
97,14
97,27
97,44
97,49
97,63
97,76
97,89
97,92
98,0
98,1
98,2
98,3
98,6
98,10
98,12
98,16
98,18
98,22
98,36
98,37
98,39
98,42
98,48
98,51
98,75
98,79
98,85
98,94
99,0
99,1
99,2
99,3
99,4
99,5
99,7
99,11
99,12
99,18
99,19
99,24
99,26
99,31
99,35
99,39
99,40
99,47
99,49
99,53
99,63
99,69
99,71
99,73
99,78
99,88
99,92
99,94
99,96
99,97
