from_node,to_node
0,2
0,168
1,10
1,170
2,47
3,1
4,3
4,20
4,25
4,39
4,53
4,97
4,119
5,16
5,160
6,83
6,199
7,2
7,13
7,23
8,9
8,187
9,1
9,85
10,162
11,13
11,108
12,9
12,59
13,14
13,56
14,2
14,8
14,15
14,179
15,1
15,167
16,0
16,1
16,2
16,6
16,17
16,19
16,52
16,69
16,97
16,104
17,3
17,70
18,35
18,36
19,7
19,66
20,0
20,61
21,34
21,140
22,0
22,2
22,6
22,19
22,128
23,13
23,18
24,2
24,169
25,9
25,10
26,9
26,12
27,1
27,136
28,0
28,23
28,29
28,74
29,3
29,5
29,6
29,25
29,27
29,50
30,37
30,49
31,0
31,173
32,3
32,46
33,3
33,83
34,0
34,28
35,24
35,99
36,32
36,44
37,0
37,46
37,154
37,155
38,39
38,54
39,0
39,22
40,12
40,61
41,112
41,189
42,7
43,2
43,3
44,94
44,98
45,6
45,77
46,2
46,21
46,72
47,19
47,174
48,5
48,8
49,0
49,40
50,13
50,103
51,25
51,53
52,1
52,7
52,38
53,4
53,37
54,0
54,1
54,3
54,20
54,21
54,35
54,94
54,128
55,4
55,196
56,1
56,70
57,3
57,7
57,31
58,117
58,120
59,66
59,170
60,24
60,159
61,0
61,6
62,3
62,6
62,10
62,14
62,16
62,21
62,142
63,16
63,38
63,191
64,1
64,2
64,5
64,8
64,12
64,13
64,116
65,86
65,110
66,6
66,107
67,0
67,6
67,17
67,23
67,145
68,0
69,4
69,91
70,2
70,4
71,14
71,33
72,3
72,60
73,0
73,4
74,4
74,31
75,4
75,34
75,36
75,88
75,96
76,33
76,57
77,7
77,117
78,1
78,131
79,2
79,156
80,4
80,46
81,0
81,2
81,9
82,2
82,172
83,20
83,26
83,150
84,26
84,62
85,80
85,177
86,5
86,75
87,0
87,1
88,8
88,82
89,15
89,33
90,5
90,101
91,0
91,100
91,188
92,2
92,3
92,11
92,16
92,54
93,8
93,77
94,0
94,8
94,135
94,158
95,0
95,5
95,38
96,4
96,7
96,38
97,15
97,39
97,151
98,0
98,27
98,36
99,6
99,183
100,5
100,8
100,190
101,12
101,49
101,62
102,1
102,15
103,1
103,4
103,8
104,7
104,11
104,192
105,175
105,178
105,183
106,53
106,133
107,9
107,22
108,7
108,122
109,0
109,2
109,14
110,0
110,1
110,2
110,3
110,4
110,5
110,6
110,7
110,8
110,9
110,10
110,11
110,14
110,15
110,17
110,19
110,20
110,21
110,22
110,23
110,26
110,27
110,28
110,29
110,31
110,41
110,43
110,44
110,48
110,52
110,56
110,59
110,65
110,66
110,67
110,69
110,71
110,74
110,76
110,82
110,92
110,101
110,106
110,127
110,130
110,138
110,143
110,146
110,148
110,166
110,176
110,182
110,199
111,0
111,48
111,80
112,1
112,2
112,10
112,102
112,185
113,0
113,11
113,118
114,0
114,18
114,186
115,0
115,63
115,68
116,1
116,3
116,18
116,124
117,4
117,6
117,22
118,1
118,10
118,175
119,0
119,59
120,81
120,90
120,102
121,0
121,1
121,105
122,21
122,32
122,151
123,1
123,68
124,0
124,1
124,12
125,0
125,1
125,2
125,6
125,7
125,8
125,9
125,13
125,15
125,19
125,20
125,22
125,24
125,25
125,30
125,33
125,36
125,39
125,40
125,41
125,43
125,47
125,51
125,55
125,60
125,74
125,76
125,80
125,82
125,84
125,85
125,89
125,92
125,107
125,161
125,171
125,190
125,193
126,1
126,37
126,139
127,0
127,5
127,195
128,6
128,8
128,11
129,3
129,40
130,1
130,3
130,7
130,42
130,69
