from_node,to_node
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,14
0,15
0,16
0,17
0,19
0,20
0,21
0,24
0,25
0,26
0,27
0,28
0,30
0,31
0,32
0,33
0,35
0,36
0,37
0,38
0,39
0,40
0,43
0,44
0,45
0,47
0,48
0,49
0,50
0,51
0,53
0,56
0,58
0,60
0,62
0,63
0,64
0,65
0,67
0,68
0,69
0,70
0,72
0,74
0,75
0,76
0,77
0,79
0,80
0,82
0,83
0,84
0,85
0,88
0,89
0,90
0,94
0,95
0,101
0,102
0,105
0,108
0,109
0,110
0,115
0,118
0,125
0,126
0,127
0,128
0,130
0,131
0,135
0,137
0,139
0,141
0,143
0,145
0,147
0,148
0,149
0,150
0,152
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,163
0,166
0,168
0,170
0,178
0,183
0,184
0,185
0,190
0,191
0,195
0,196
0,198
0,201
0,205
0,206
0,211
0,213
0,214
0,216
0,217
0,219
0,226
0,232
0,233
0,235
0,236
0,238
0,239
0,240
0,244
0,246
0,247
0,248
0,250
0,256
0,257
0,260
0,262
0,266
0,268
0,272
0,274
0,275
0,276
0,281
0,282
0,294
0,297
0,302
0,304
0,306
0,307
0,309
0,310
0,313
0,321
0,322
0,329
0,335
0,338
0,340
0,341
0,342
0,343
0,348
0,352
0,355
0,356
0,358
0,365
0,368
0,369
0,372
0,373
0,374
0,375
0,377
0,379
0,382
0,385
0,387
0,393
0,394
0,396
0,401
0,405
0,406
0,408
0,409
0,420
0,421
0,422
0,426
0,428
0,429
0,434
0,457
0,460
0,462
0,465
0,470
0,473
0,475
0,476
0,482
0,483
0,493
0,505
0,506
0,511
0,512
0,522
0,528
0,534
0,536
0,538
0,543
0,547
0,557
0,558
0,562
0,581
0,584
0,586
0,588
0,596
0,599
0,606
0,612
0,614
0,618
0,623
0,624
0,627
0,635
0,641
0,645
0,655
0,658
0,661
0,673
0,676
0,693
0,697
0,713
0,725
0,726
0,730
0,734
0,735
0,740
0,741
0,751
0,752
0,756
0,758
0,762
0,765
0,766
0,771
0,780
0,784
0,790
0,793
0,795
0,797
0,804
0,805
0,810
0,818
0,826
0,829
0,834
0,836
0,842
0,850
0,852
0,857
0,867
0,873
0,882
0,886
0,888
0,893
0,895
0,896
0,901
0,902
0,905
0,917
0,920
0,930
0,935
0,937
0,963
0,964
0,972
0,992
0,1000
0,1001
0,1002
0,1008
0,1015
0,1024
0,1038
0,1050
0,1053
0,1076
0,1088
0,1095
0,1099
0,1100
0,1101
0,1108
0,1113
0,1115
0,1120
0,1126
0,1138
0,1139
0,1153
0,1156
0,1157
0,1171
0,1173
0,1188
0,1198
0,1204
0,1208
0,1209
0,1232
0,1239
0,1251
0,1283
0,1285
0,1299
0,1303
0,1310
0,1320
0,1343
0,1349
0,1358
0,1359
0,1363
0,1371
0,1392
0,1394
0,1397
0,1401
0,1402
0,1405
0,1414
0,1417
0,1426
0,1434
0,1440
0,1447
0,1455
0,1463
0,1473
0,1477
0,1502
0,1506
0,1530
0,1532
0,1534
0,1540
0,1541
0,1558
0,1578
0,1581
0,1585
0,1593
0,1601
0,1613
0,1615
0,1631
0,1632
0,1640
0,1669
0,1673
0,1682
0,1700
0,1705
0,1721
0,1741
0,1751
0,1755
0,1756
0,1773
0,1774
0,1776
0,1837
0,1845
0,1870
0,1878
0,1879
0,1893
0,1897
0,1901
0,1902
0,1914
0,1946
0,1953
0,1966
0,1968
0,1974
0,1985
0,1995
0,2015
0,2028
0,2033
0,2043
0,2048
0,2054
0,2061
0,2073
0,2077
0,2081
0,2086
0,2094
0,2095
0,2110
0,2116
0,2151
0,2208
0,2237
0,2246
0,2268
0,2278
0,2299
0,2323
0,2330
0,2337
0,2343
0,2345
0,2360
0,2369
0,2371
0,2373
0,2379
0,2387
0,2388
0,2390
0,2398
0,2411
0,2418
0,2422
0,2432
0,2489
0,2503
0,2505
0,2511
0,2526
0,2535
0,2583
0,2588
0,2598
0,2603
0,2619
0,2623
0,2634
0,2643
0,2645
0,2662
0,2725
0,2730
0,2733
0,2738
0,2739
0,2769
0,2773
0,2782
0,2807
0,2821
0,2828
0,2840
0,2841
0,2851
0,2875
0,2880
0,2885
0,2914
0,2926
0,2941
0,2950
0,2966
0,2995
0,3025
0,3040
0,3041
0,3045
0,3061
0,3062
0,3080
0,3084
0,3096
0,3123
0,3126
0,3132
0,3134
0,3145
0,3209
0,3210
0,3217
0,3240
0,3251
0,3255
0,3268
0,3272
0,3310
0,3312
0,3328
0,3352
0,3359
0,3363
0,3366
0,3373
0,3416
0,3418
0,3429
0,3434
0,3437
0,3438
0,3456
0,3493
0,3510
0,3547
0,3574
0,3580
0,3589
0,3637
0,3640
0,3646
0,3655
0,3666
0,3667
0,3728
0,3742
0,3781
0,3810
0,3824
0,3836
0,3850
0,3858
0,3884
0,3896
0,3908
0,3939
0,3975
0,3979
0,4044
0,4061
0,4087
0,4108
0,4119
0,4127
0,4165
0,4179
0,4183
0,4232
0,4243
0,4262
0,4282
0,4349
0,4376
0,4386
0,4396
0,4427
0,4434
0,4458
0,4472
0,4486
0,4492
0,4509
0,4532
0,4564
0,4592
0,4605
0,4618
0,4623
0,4676
0,4683
0,4690
0,4697
0,4699
0,4703
0,4704
0,4708
0,4726
0,4731
0,4750
0,4806
0,4827
0,4834
0,4874
0,4877
0,4918
0,4933
0,4963
0,4970
0,4980
0,5005
0,5011
0,5019
0,5056
0,5132
0,5141
0,5146
0,5147
0,5199
0,5202
0,5209
0,5210
0,5253
0,5282
0,5308
0,5334
0,5370
0,5377
0,5384
0,5421
0,5433
0,5443
0,5450
0,5455
0,5472
0,5524
0,5534
0,5594
0,5627
0,5672
0,5739
0,5754
0,5784
0,5819
0,5873
0,5900
0,5929
0,5931
0,5937
0,5965
0,6039
0,6040
0,6059
0,6102
0,6107
0,6120
0,6195
0,6196
0,6202
0,6216
0,6235
0,6242
0,6255
0,6278
0,6332
0,6371
0,6391
0,6401
0,6408
0,6418
0,6441
0,6476
0,6508
0,6627
0,6661
0,6668
0,6690
0,6698
0,6706
0,6731
0,6740
0,6776
0,6801
0,6805
0,6822
0,6875
0,6881
0,6984
0,6989
0,7050
0,7052
0,7053
0,7074
0,7121
0,7208
0,7222
0,7236
0,7246
0,7254
0,7265
0,7277
0,7295
0,7300
0,7319
0,7343
0,7412
0,7419
0,7490
0,7541
0,7556
0,7576
0,7646
0,7653
0,7654
0,7660
0,7673
0,7679
0,7691
0,7695
0,7722
0,7738
0,7837
0,7843
0,7855
0,7870
0,7886
0,7906
0,7910
0,7928
0,7935
0,7946
0,8105
0,8125
0,8153
0,8165
0,8227
0,8247
0,8250
0,8261
0,8286
0,8302
0,8311
0,8324
0,8341
0,8394
0,8409
0,8416
0,8457
0,8461
0,8469
0,8472
0,8493
0,8496
0,8515
0,8548
0,8564
0,8574
0,8599
0,8636
0,8726
0,8795
0,8814
0,8863
0,8869
0,8911
