from_node,to_node
0,11
0,12
0,35
0,47
1,2
2,9
2,49
3,4
3,10
4,15
4,42
5,3
5,20
6,19
6,21
7,5
7,12
8,6
8,18
8,20
8,28
8,44
9,1
9,5
9,24
9,47
10,0
10,30
11,2
11,15
12,37
12,38
13,4
13,40
14,3
14,10
14,31
14,48
15,0
15,3
16,4
16,6
16,46
17,3
17,5
17,15
17,21
17,41
18,3
18,4
18,10
18,28
18,32
19,7
19,12
19,22
20,0
20,36
21,43
21,46
22,7
22,43
23,6
23,17
24,5
24,14
25,1
25,7
25,8
25,9
26,0
26,2
26,23
26,27
26,29
26,40
27,5
27,48
28,7
28,31
29,35
29,45
30,13
30,42
31,6
31,22
32,4
32,17
33,9
33,26
33,30
33,36
34,1
34,8
35,16
35,39
36,25
36,34
37,6
37,7
38,0
38,1
38,41
39,0
39,2
40,0
40,2
40,8
40,11
40,14
40,18
40,27
40,37
40,45
41,29
41,39
42,8
42,33
43,24
43,38
44,13
44,23
44,25
44,49
45,2
45,11
45,26
45,32
46,11
46,13
47,10
47,19
47,34
48,1
48,12
49,16
49,33
