from_node,to_node
0,24
0,34
1,3
1,22
1,32
2,9
2,56
3,15
3,53
4,5
4,78
5,4
5,41
6,0
6,55
7,18
8,0
8,20
9,10
9,19
10,8
10,29
11,1
11,93
12,0
12,30
13,1
13,71
14,0
14,20
15,14
15,27
15,47
16,2
16,67
17,20
17,49
18,2
18,4
19,3
19,83
20,15
20,28
21,7
21,66
22,71
22,88
23,9
23,19
24,1
24,3
25,4
25,61
25,72
26,0
26,31
26,90
27,7
27,13
27,72
28,13
28,16
29,7
29,9
29,11
29,19
29,35
29,45
29,52
29,79
29,91
30,6
30,16
30,42
31,15
31,80
32,8
32,92
33,4
33,5
33,58
34,18
34,43
35,1
35,6
36,4
36,21
36,81
36,82
37,0
37,1
37,2
37,3
37,4
37,5
37,6
37,9
37,17
37,18
37,30
37,32
37,38
37,40
37,49
37,60
37,68
38,15
38,70
39,0
39,85
40,2
40,12
41,12
41,93
42,0
42,39
43,0
43,1
43,5
43,91
44,0
44,2
44,14
45,5
45,10
45,11
45,12
45,47
45,60
45,86
45,89
46,0
46,2
47,13
47,52
47,95
48,3
48,12
49,4
49,6
49,12
50,0
50,1
50,2
50,3
50,6
50,9
50,12
50,17
50,37
50,39
50,49
50,97
51,13
51,97
52,2
52,23
52,96
53,24
53,75
54,0
54,58
55,3
55,8
55,38
56,0
56,1
56,2
56,4
56,5
56,6
56,8
56,12
56,13
56,15
56,26
56,28
56,31
56,32
56,33
56,35
56,36
56,47
56,83
56,86
57,2
57,5
57,12
58,1
58,3
58,8
58,19
59,5
59,28
60,0
60,4
60,25
61,0
61,8
62,44
62,46
62,64
63,3
63,98
64,2
64,9
64,11
65,0
65,25
65,78
66,2
67,1
67,7
68,2
68,5
68,98
69,4
69,5
69,70
70,0
70,6
71,0
71,2
71,12
71,46
72,0
72,1
72,2
72,3
72,6
72,10
72,26
72,36
72,45
72,99
73,0
73,8
73,48
73,55
73,74
73,99
74,2
74,8
74,26
74,96
75,4
75,17
75,31
75,73
76,1
76,7
76,9
76,24
77,0
77,27
77,37
78,4
78,8
78,11
78,37
78,69
79,1
79,11
79,89
80,2
80,6
80,8
80,11
80,23
80,57
81,0
81,1
81,6
81,44
81,59
81,95
82,0
82,8
83,2
83,4
83,6
83,9
83,25
83,53
83,73
83,81
84,0
84,64
85,0
85,10
85,16
86,0
86,3
86,9
86,10
86,11
86,34
86,39
86,51
86,62
86,65
86,94
87,0
87,5
87,14
88,0
88,1
88,5
88,6
88,13
88,16
88,28
88,29
88,33
88,50
88,51
89,0
89,1
89,3
89,5
89,7
89,9
89,10
89,18
89,20
89,26
89,41
89,42
89,57
90,3
90,5
90,6
90,9
90,10
90,15
90,16
90,17
90,51
90,65
90,77
91,1
91,63
91,84
92,1
92,5
92,45
93,0
93,1
93,3
93,4
93,7
93,8
93,12
93,19
93,20
93,21
93,36
93,40
93,42
93,46
93,48
93,54
93,79
93,87
94,0
94,2
94,3
94,4
94,6
94,7
94,9
94,16
94,17
94,21
94,27
94,33
94,35
94,40
94,41
94,54
94,75
94,76
94,80
94,92
95,0
95,4
95,5
95,6
95,7
95,12
95,13
95,15
95,17
95,23
95,48
95,50
95,55
95,59
95,76
95,87
95,88
96,38
96,44
97,0
97,2
97,9
97,15
97,16
97,21
97,23
97,74
97,85
98,0
98,1
98,2
98,4
98,5
98,6
98,7
98,10
98,11
98,14
98,18
98,19
98,22
98,29
98,31
98,34
98,53
98,54
98,62
98,63
98,67
98,77
98,84
98,90
99,0
99,1
99,2
99,3
99,4
99,5
99,6
99,7
99,8
99,10
99,11
99,13
99,14
99,18
99,22
99,24
99,25
99,27
99,29
99,30
99,43
99,50
99,52
99,61
99,69
99,82
99,94
