fp,sim_re,p_re,in_deg
0.02743470631982947,0.01,0.027434706319829534,0.0
0.3803741844682659,0.27,0.3846838858365819,17.0
0.057296874997494474,0.03,0.05645368191036037,41.0
0.5375428928616766,0.54,0.5380296074094535,141.0
0.27168051119024816,0.28,0.26745728881776637,122.0
0.0822965974001092,0.06,0.08182802398683331,179.0
0.3623138242840329,0.31,0.35609305672585123,63.0
0.06918879216070528,0.05,0.07385599526468421,28.0
0.26112060349061994,0.26,0.26217895251988244,131.0
0.06662437048702219,0.06,0.0656599875598105,91.0
0.07698721920940366,0.08,0.08617858454114724,13.0
0.22502202424492712,0.17,0.22496723734898708,123.0
0.10751498901824541,0.11,0.10702560500555514,71.0
0.5152753409814337,0.54,0.5111086757909721,203.0
0.4721372621845623,0.45,0.4624324403893257,38.0
0.10964345867034131,0.1,0.10912978549748165,350.0
0.3196140336744838,0.44,0.31800916617235847,144.0
0.7205556294368147,0.71,0.7089504278275185,53.0
0.5929475375657862,0.66,0.5947720603261554,117.0
0.2808689422438272,0.29,0.28936453061080786,10.0
0.07306013879728346,0.11,0.07367612608997749,59.0
0.7223656154310203,0.72,0.7071275308196578,37.0
0.36784159357273805,0.28,0.3612049459904654,152.0
0.2719908220844566,0.26,0.27406149017162135,77.0
0.7519913260543922,0.76,0.7483010636209286,93.0
0.6616997728008203,0.63,0.6591439892972352,45.0
0.7820075508897416,0.75,0.7791135241272363,96.0
0.2505998856351519,0.28,0.24949232949460298,142.0
0.09335200655227915,0.07,0.09352793303241448,100.0
0.2641128619283404,0.2,0.26779925518719255,46.0
0.056535652718953555,0.07,0.05604036705855957,252.0
0.6154286426130353,0.65,0.6031068785477747,10.0
0.4339877629012606,0.41,0.4329185141965658,95.0
0.65209815674099,0.55,0.6479410783339296,63.0
0.3129942052567427,0.23,0.3039325350245157,123.0
0.05993953092783311,0.06,0.06021944251755094,137.0
0.759244596968099,0.75,0.7520238564619259,19.0
0.0998405003932542,0.07,0.10234430530431869,33.0
0.1818266640119265,0.18,0.1877551846024418,102.0
0.4980301958764254,0.48,0.5011080193601419,54.0
0.2790536440422897,0.18,0.27681069693136123,93.0
0.6498313894872143,0.67,0.6489826758531377,105.0
0.3374214296391429,0.39,0.3362349532524103,50.0
0.4109756123711842,0.31,0.3984438103174219,48.0
0.6070694500425482,0.57,0.601717607979046,122.0
0.17592349371817695,0.23,0.1766432313487903,77.0
