from_node,to_node
0,27
0,51
0,58
0,68
0,74
0,78
0,91
0,95
0,118
0,125
0,139
0,156
0,167
0,209
0,233
0,238
0,249
0,310
0,327
0,362
0,377
0,378
0,382
0,388
0,411
0,431
0,456
0,464
0,465
0,472
0,506
0,564
0,570
0,586
0,604
0,641
0,653
0,666
0,669
0,725
0,757
0,769
0,770
0,775
0,914
0,948
0,962
0,973
0,976
0,981
1,2
1,3
1,12
1,43
1,68
1,90
1,133
1,139
1,140
1,195
1,241
1,263
1,298
1,322
1,343
1,401
1,426
1,502
1,534
1,576
1,592
1,605
1,607
1,617
1,675
1,708
1,717
1,722
1,723
1,726
1,759
1,784
1,805
1,825
1,832
1,842
1,852
1,954
1,955
1,981
2,16
2,39
2,60
2,69
2,90
2,100
2,134
2,141
2,168
2,251
2,308
2,318
2,321
2,332
2,371
2,375
2,376
2,442
2,446
2,481
2,518
2,523
2,530
2,573
2,602
2,616
2,617
2,662
2,696
2,713
2,724
2,736
2,771
2,777
2,780
2,783
2,873
2,885
2,897
2,927
2,963
3,21
3,22
3,47
3,66
3,76
3,83
3,173
3,184
3,212
3,224
3,237
3,243
3,276
3,298
3,301
3,312
3,340
3,349
3,353
3,363
3,401
3,407
3,411
3,418
3,487
3,511
3,513
3,532
3,539
3,540
3,571
3,572
3,583
3,593
3,610
3,620
3,625
3,632
3,638
3,657
3,675
3,677
3,716
3,718
3,720
3,726
3,729
3,730
3,732
3,745
3,761
3,801
3,818
3,842
3,865
3,914
3,918
3,940
3,952
3,969
4,8
4,15
4,20
4,54
4,56
4,79
4,86
4,109
4,124
4,224
4,238
4,239
4,251
4,297
4,308
4,309
4,350
4,353
4,377
4,386
4,387
4,402
4,416
4,417
4,479
4,515
4,534
4,571
4,584
4,605
4,620
4,626
4,629
4,639
4,644
4,667
4,675
4,680
4,788
4,789
4,796
4,812
4,829
4,832
4,843
4,845
4,859
4,903
4,908
4,917
4,921
4,929
4,982
5,26
5,27
5,53
5,94
5,107
5,126
5,128
5,132
5,149
5,155
5,162
5,181
5,205
5,208
5,220
5,230
5,237
5,282
5,290
5,299
5,370
5,406
5,418
5,428
5,444
5,446
5,451
5,465
5,483
5,550
5,576
5,602
5,632
5,641
5,644
5,692
5,709
5,730
5,798
5,807
5,816
5,828
5,836
5,874
5,917
5,988
6,18
6,73
6,123
6,147
6,152
6,169
6,178
6,182
6,197
6,231
6,246
6,247
6,258
6,292
6,309
6,338
6,351
6,418
6,419
6,437
6,443
6,473
6,492
6,516
6,519
6,525
6,543
6,563
6,596
6,605
6,625
6,626
6,633
6,670
6,674
6,683
6,685
6,706
6,761
6,796
6,807
6,826
6,834
6,841
6,848
6,879
6,888
6,893
6,898
6,924
7,11
7,13
7,14
7,23
7,44
7,47
7,48
7,82
7,129
7,163
7,170
7,171
7,177
7,190
7,233
7,235
7,267
7,294
7,326
7,336
7,367
7,398
7,407
7,425
7,447
7,510
7,513
7,530
7,540
7,655
7,672
7,688
7,701
7,751
7,756
7,778
7,821
7,822
7,917
7,918
7,929
7,964
7,967
8,5
8,16
8,18
8,41
8,52
8,72
8,75
8,85
8,108
8,158
8,188
8,208
8,221
8,252
8,262
8,278
8,347
8,352
8,366
8,391
8,431
8,435
8,443
8,448
8,450
8,466
8,481
8,536
8,563
8,570
8,576
8,598
8,607
8,630
8,644
8,664
8,682
8,693
8,698
8,722
8,747
8,751
8,753
8,791
8,815
8,816
8,819
8,827
8,844
8,879
8,880
8,897
8,914
8,922
8,928
8,949
8,954
8,971
8,993
9,38
9,76
9,114
9,119
9,140
9,143
9,152
9,197
9,228
9,238
9,241
9,248
9,256
9,305
9,325
9,335
9,351
9,397
9,432
9,445
9,457
9,465
9,487
9,494
9,498
9,520
9,528
9,531
9,546
9,553
9,566
9,580
9,583
9,593
9,622
9,630
9,684
9,690
9,694
9,711
9,754
9,762
9,811
9,840
9,894
9,910
9,911
9,984
10,30
10,53
10,65
10,68
10,78
10,94
10,104
10,110
10,154
10,162
10,174
10,226
10,257
10,259
10,296
10,311
10,314
10,315
10,321
10,350
10,382
10,392
10,416
10,418
10,427
10,447
10,454
10,460
10,540
10,547
10,549
10,571
10,579
10,607
10,672
10,674
10,700
10,732
10,782
10,790
10,794
10,863
10,864
10,868
10,886
10,891
10,906
10,931
10,932
10,948
10,950
10,960
10,976
11,12
11,36
11,58
11,158
11,198
11,203
11,206
11,209
11,213
11,214
11,259
11,262
11,286
11,315
11,316
11,318
11,354
11,357
11,360
11,369
11,371
11,383
11,384
11,389
11,408
11,415
11,438
11,467
11,473
11,474
11,486
11,492
11,493
11,520
11,543
11,551
11,589
11,612
11,650
11,654
11,676
11,688
11,711
11,724
11,743
11,773
11,779
11,975
12,36
12,38
12,65
12,118
12,157
12,190
12,226
12,268
12,365
12,367
12,374
12,405
12,426
12,455
12,462
12,487
12,531
12,557
12,582
12,592
12,608
12,612
12,613
12,626
12,635
12,639
12,646
12,650
12,651
12,664
12,679
12,713
12,802
12,834
12,848
12,859
12,942
12,943
12,944
12,948
12,969
12,995
13,7
13,79
13,81
13,97
13,100
13,117
13,125
13,145
13,192
13,244
13,252
13,254
13,297
13,316
13,321
13,328
13,334
13,353
13,365
13,393
13,405
13,472
13,477
13,490
13,521
13,535
13,538
13,553
13,626
13,658
13,663
13,670
13,677
13,681
13,691
13,738
13,763
13,832
13,923
13,935
13,965
13,975
14,20
14,94
14,139
14,142
14,149
14,161
14,187
14,190
14,191
14,193
14,198
14,205
14,220
14,228
14,270
14,282
14,286
14,296
14,301
14,312
14,322
14,326
14,327
14,358
14,374
14,440
14,534
14,543
14,558
14,609
14,659
14,663
14,728
14,757
14,763
14,814
14,837
14,855
14,882
14,891
14,899
14,922
14,967
14,998
15,24
15,42
15,71
15,95
15,117
15,139
15,143
15,171
15,216
15,241
15,242
15,253
15,287
15,311
15,346
15,349
15,373
15,442
15,453
15,455
15,463
15,520
15,525
15,526
15,545
15,549
15,554
15,580
15,591
15,649
15,673
15,751
15,759
15,786
15,831
15,850
15,856
15,934
15,987
15,993
16,9
16,11
16,15
16,32
16,49
16,55
16,69
16,92
16,93
16,108
16,114
16,204
16,238
16,240
16,246
16,259
16,287
16,325
16,332
16,360
16,370
16,385
16,427
16,432
16,499
16,540
16,591
16,601
16,624
16,633
16,691
16,709
16,828
16,836
16,863
16,887
16,891
16,926
16,945
16,951
16,982
16,983
17,24
17,74
17,127
17,143
17,145
17,167
17,234
17,242
17,249
17,266
17,338
17,378
17,404
17,406
17,417
17,436
17,452
17,459
17,498
17,515
17,572
17,574
17,623
17,648
17,677
17,678
17,682
17,692
17,694
17,716
17,724
17,733
17,737
17,751
17,796
17,827
17,891
17,904
17,937
17,990
18,2
18,8
18,11
18,83
18,91
18,92
18,94
18,95
18,99
18,120
18,131
18,142
18,157
18,195
18,248
18,266
18,284
18,290
18,297
18,357
18,380
18,418
18,430
18,441
18,444
18,455
18,471
18,550
18,574
18,583
18,603
18,627
18,636
18,649
18,653
18,684
18,714
18,729
18,736
18,749
18,752
18,768
18,804
18,809
18,812
18,830
18,855
18,890
18,903
18,923
19,6
19,46
19,61
19,70
19,73
19,143
19,157
19,192
19,208
19,271
19,286
19,319
19,335
19,341
19,345
19,375
19,384
19,397
19,413
19,487
19,535
19,572
19,594
19,601
19,642
19,672
19,678
19,698
19,730
19,768
19,792
19,874
19,923
19,952
19,966
19,974
19,979
19,983
20,19
20,46
20,75
20,100
20,135
20,147
20,150
20,158
20,167
20,192
20,208
20,240
20,270
20,271
20,280
20,298
20,309
20,341
20,380
20,387
20,415
20,432
20,449
20,455
20,513
20,517
20,526
20,556
20,578
20,629
20,657
20,671
20,675
20,727
20,780
20,794
20,809
20,825
20,897
20,903
20,916
20,942
20,983
21,31
21,99
21,126
21,135
21,199
21,240
21,256
21,291
21,336
21,340
21,368
21,389
21,410
21,415
21,424
21,436
21,471
21,489
21,492
21,500
21,509
21,513
21,539
21,542
21,591
21,615
21,629
21,662
21,671
21,702
21,778
21,808
21,812
21,850
21,857
21,875
21,944
21,982
22,18
22,125
22,140
22,148
22,160
22,164
22,173
22,194
22,204
22,214
22,246
22,266
22,275
22,295
22,298
22,339
22,344
22,347
22,361
22,383
22,446
22,496
22,549
22,564
22,572
22,606
22,660
22,664
22,697
22,701
22,739
22,747
22,772
22,827
22,871
22,911
22,925
22,946
22,958
22,960
22,975
22,981
23,31
23,38
23,94
23,100
23,103
23,126
23,135
23,138
23,173
23,192
23,201
23,213
23,223
23,244
23,245
23,255
23,330
23,337
23,345
23,347
23,356
23,385
23,428
23,443
23,447
23,514
23,520
23,532
23,546
23,591
23,609
23,610
23,627
23,684
23,701
23,704
23,764
23,772
23,839
23,844
23,849
23,888
23,895
23,907
23,917
23,926
23,950
23,972
23,989
24,4
24,16
24,69
24,90
24,147
24,149
24,154
24,169
24,183
24,223
24,226
24,269
24,271
24,285
24,297
24,308
24,342
24,349
24,355
24,357
24,383
24,391
24,430
24,433
24,435
24,451
24,468
24,471
24,473
24,504
24,508
24,535
24,558
24,606
24,631
24,643
24,651
24,660
24,680
24,707
24,729
24,730
24,814
24,818
24,883
24,892
24,896
24,899
24,903
24,911
24,951
24,952
24,957
25,14
25,32
25,33
25,54
25,58
25,59
25,89
25,115
25,141
25,190
25,197
25,257
25,290
25,302
25,326
25,345
25,413
25,435
25,467
25,470
25,478
25,498
25,539
25,555
25,581
25,593
25,615
25,662
25,670
25,708
25,744
25,761
25,810
25,843
25,876
25,915
25,954
25,965
26,15
26,18
26,38
26,59
26,100
26,102
26,111
26,157
26,160
26,212
26,231
26,242
26,275
26,278
26,296
26,300
26,309
26,330
26,396
26,400
26,410
26,455
26,462
26,486
26,530
26,550
26,558
26,608
26,638
26,719
26,761
26,787
26,815
26,823
26,876
26,911
26,924
26,950
26,953
26,983
27,26
27,45
27,46
27,57
27,91
27,172
27,194
27,238
27,240
27,241
27,242
27,301
27,305
27,316
27,422
27,501
27,503
27,522
27,527
27,561
27,582
27,584
27,616
27,644
27,649
27,692
27,752
27,772
27,827
27,851
27,856
27,866
27,869
27,882
27,887
27,891
27,893
27,924
27,956
27,962
27,985
27,993
28,43
28,60
28,97
28,104
28,137
28,200
28,240
28,244
28,255
28,264
28,267
28,301
28,312
28,354
28,366
28,377
28,409
28,415
28,428
28,432
28,435
28,436
28,466
28,468
28,485
28,494
28,502
28,506
28,561
28,592
28,635
28,641
28,661
28,681
28,682
28,690
28,735
28,737
28,747
28,787
28,796
28,816
28,838
28,866
28,882
28,920
28,941
28,955
28,972
28,986
28,999
29,6
29,7
29,11
29,62
29,72
29,88
29,120
29,139
29,146
29,155
29,200
29,204
29,207
29,231
29,245
29,273
29,282
29,300
29,317
29,397
29,415
29,416
29,439
29,491
29,522
29,576
29,577
29,593
29,603
29,609
29,610
29,629
29,647
29,660
29,732
29,735
29,736
29,765
29,766
29,779
29,781
29,796
29,806
29,807
29,816
29,833
29,845
29,912
29,924
29,939
29,987
30,39
30,62
30,78
30,105
30,108
30,113
30,148
30,186
30,195
30,203
30,204
30,212
30,242
30,268
30,279
30,292
30,326
30,344
30,352
30,360
30,364
30,367
30,395
30,405
30,433
30,447
30,453
30,457
30,479
30,504
30,505
30,522
30,528
30,585
30,594
30,597
30,604
30,616
30,622
30,631
30,638
30,660
30,690
30,694
30,713
30,714
30,725
30,732
30,737
30,746
30,775
30,777
30,781
30,787
30,814
30,816
30,829
30,833
30,846
30,848
30,860
30,870
30,906
30,911
30,914
30,944
31,11
31,64
31,74
31,76
31,78
31,116
31,127
31,159
31,193
31,203
31,217
31,225
31,252
31,256
31,302
31,340
31,350
31,373
31,375
31,399
31,409
31,424
31,433
31,442
31,453
31,454
31,483
31,496
31,508
31,531
31,578
31,625
31,634
31,653
31,678
31,717
31,762
31,788
31,791
31,804
31,807
31,809
31,823
31,835
31,837
31,847
31,865
31,899
31,905
31,906
31,964
31,979
31,981
31,990
32,28
32,42
32,46
32,51
32,61
32,80
32,120
32,136
32,179
32,190
32,234
32,281
32,287
32,332
32,362
32,365
32,420
32,443
32,446
32,463
32,484
32,598
32,675
32,719
32,725
32,776
32,809
32,888
32,964
32,976
32,988
33,68
33,69
33,83
33,84
33,100
33,124
33,161
33,171
33,184
33,215
33,242
33,271
33,273
33,295
33,325
33,343
33,412
33,423
33,427
33,428
33,430
33,454
33,480
33,498
33,502
33,506
33,533
33,558
33,588
33,596
33,599
33,603
33,637
33,662
33,688
33,699
33,710
33,712
33,713
33,722
33,728
33,731
33,737
33,755
33,775
33,797
33,835
33,892
33,894
33,939
33,941
33,942
33,949
33,989
33,996
33,998
34,5
34,7
34,12
34,20
34,21
34,31
34,48
34,86
34,106
34,140
34,165
34,193
34,197
34,225
34,234
34,255
34,294
34,302
34,359
34,373
34,392
34,401
34,405
34,480
34,501
34,506
34,513
34,569
34,591
34,597
34,598
34,604
34,614
34,617
34,621
34,622
34,626
34,630
34,642
34,653
34,686
34,714
34,720
34,762
34,783
34,786
34,798
34,852
34,876
34,892
34,983
34,992
35,19
35,60
35,71
35,78
35,84
35,134
35,177
35,183
35,239
35,251
35,253
35,275
35,278
35,285
35,298
35,310
35,324
35,325
35,335
35,354
35,375
35,409
35,440
35,443
35,459
35,483
35,485
35,492
35,526
35,567
35,577
35,597
35,599
35,601
35,624
35,642
35,657
35,660
35,679
35,686
35,688
35,694
35,700
35,717
35,718
35,730
35,782
35,796
35,803
35,839
35,852
35,887
35,895
35,898
35,913
35,935
35,936
35,942
36,3
36,38
36,77
36,94
36,95
36,103
36,112
36,122
36,125
36,170
36,176
36,180
36,199
36,214
36,226
36,242
36,248
36,333
36,341
36,356
36,373
36,415
36,423
36,460
36,464
36,533
36,635
36,677
36,681
36,703
36,759
36,763
36,810
36,857
36,865
36,889
36,919
36,921
36,937
36,940
36,943
36,973
36,980
37,72
37,101
37,126
37,146
37,165
37,189
37,195
37,197
37,199
37,261
37,262
37,290
37,314
37,327
37,330
37,344
37,374
37,384
37,407
37,412
37,440
37,454
37,472
37,473
37,539
37,542
37,558
37,562
37,604
37,622
37,664
37,666
37,668
37,701
37,745
37,752
37,759
37,784
37,799
37,820
37,825
37,828
37,849
37,857
37,858
37,891
37,895
37,896
37,922
37,927
37,939
37,978
37,981
38,0
38,41
38,51
38,110
38,130
38,170
38,208
38,227
38,270
38,288
38,309
38,317
38,318
38,327
38,334
38,357
38,359
38,381
38,400
38,419
38,448
38,464
38,540
38,578
38,609
38,624
38,625
38,629
38,634
38,640
38,692
38,701
38,724
38,747
38,811
38,813
38,817
38,831
38,842
38,843
38,860
38,892
38,902
38,917
38,941
38,953
38,958
38,976
38,977
39,24
39,31
39,77
39,87
39,117
39,135
39,140
39,148
39,177
39,205
39,232
39,237
39,241
39,262
39,301
39,303
39,329
39,397
39,414
39,459
39,472
39,476
39,507
39,508
39,535
39,537
39,557
39,581
39,588
39,605
39,617
39,623
39,630
39,631
39,640
39,641
39,679
39,730
39,752
39,755
39,798
39,865
39,882
39,899
39,907
39,945
40,26
40,41
40,44
40,65
40,102
40,146
40,159
40,171
40,224
40,225
40,243
40,249
40,257
40,263
40,269
40,287
40,290
40,308
40,334
40,403
40,410
40,524
40,526
40,536
40,579
40,631
40,638
40,648
40,665
40,672
40,676
40,682
40,708
40,726
40,747
40,761
40,765
40,776
40,831
40,847
40,850
40,853
40,873
40,906
40,949
40,967
41,10
41,15
41,19
41,31
41,42
41,45
41,79
41,81
41,98
41,114
41,116
41,145
41,148
41,149
41,150
41,171
41,176
41,177
41,179
41,195
41,224
41,255
41,267
41,348
41,376
41,404
41,435
41,440
41,447
41,448
41,455
41,456
41,504
41,508
41,533
41,537
41,542
41,560
41,566
41,575
41,595
41,596
41,619
41,626
41,635
41,656
41,667
41,715
41,741
41,789
41,791
41,792
41,804
41,827
41,836
41,864
41,865
41,912
41,933
41,937
41,945
41,974
41,987
41,997
42,7
42,65
42,133
42,143
42,150
42,187
42,200
42,202
42,252
42,256
42,263
42,290
42,300
42,340
42,349
42,385
42,393
42,409
42,426
42,428
42,447
42,518
42,533
42,546
42,547
42,634
42,637
42,642
42,653
42,656
42,683
42,716
42,746
42,754
42,780
42,781
42,782
42,794
42,816
42,817
42,848
42,888
42,912
42,917
42,976
42,996
43,6
43,9
43,13
43,19
43,34
43,42
43,97
43,117
43,151
43,157
43,199
43,202
43,205
43,214
43,242
43,282
43,294
43,300
43,307
43,312
43,320
43,340
43,372
43,378
43,397
43,422
43,456
43,492
43,560
43,600
43,640
43,647
43,668
43,693
43,753
43,870
43,895
43,898
43,919
43,970
44,28
44,43
44,127
44,152
44,188
44,229
44,281
44,290
44,299
44,314
44,340
44,343
44,394
44,411
44,420
44,429
44,472
44,484
44,530
44,557
44,604
44,625
44,676
44,691
44,735
44,770
44,785
44,832
44,855
44,859
44,883
44,884
44,892
44,938
44,965
44,980
45,19
45,28
45,34
45,53
45,68
45,100
45,134
45,167
45,174
45,185
45,219
45,239
45,246
45,249
45,259
45,261
45,262
45,280
45,288
45,311
45,313
45,329
45,336
45,338
45,346
45,357
45,384
45,402
45,409
45,418
45,457
45,507
45,522
45,538
45,559
45,574
45,594
45,598
45,604
45,605
45,681
45,704
45,705
45,717
45,718
45,750
45,759
45,809
45,860
45,880
45,893
45,911
45,916
45,930
45,956
45,979
45,988
45,989
46,40
46,52
46,64
46,70
46,99
46,109
46,126
46,139
46,143
46,147
46,179
46,201
46,203
46,219
46,230
46,299
46,310
46,348
46,363
46,364
46,383
46,392
46,452
46,456
46,515
46,540
46,598
46,607
46,619
46,622
46,631
46,663
46,681
46,702
46,744
46,750
46,764
46,799
46,834
46,845
46,896
46,934
46,935
46,967
47,1
47,6
47,33
47,43
47,48
47,60
47,63
47,72
47,81
47,120
47,140
47,187
47,236
47,240
47,249
47,272
47,283
47,286
47,294
47,323
47,339
47,362
47,383
47,390
47,409
47,412
47,421
47,430
47,431
47,436
47,514
47,518
47,647
47,679
47,694
47,726
47,731
47,734
47,751
47,772
47,795
47,830
47,848
47,883
47,901
47,902
47,969
48,127
48,133
48,150
48,173
48,195
48,240
48,285
48,295
48,369
48,390
48,399
48,401
48,439
48,462
48,503
48,511
48,528
48,547
48,633
48,670
48,680
48,696
48,698
48,699
48,720
48,725
48,741
48,751
48,791
48,794
48,814
48,817
48,824
48,841
48,855
48,962
48,976
48,994
49,3
49,11
49,34
49,73
49,76
49,78
49,81
49,120
49,132
49,146
49,205
49,228
49,233
49,234
49,248
49,256
49,315
49,327
49,342
49,379
49,417
49,439
49,444
49,470
49,483
49,525
49,527
49,575
49,591
49,598
49,612
49,685
49,701
49,704
49,831
49,832
49,860
49,871
49,900
49,907
49,921
49,959
49,970
49,991
50,18
50,20
50,34
50,52
50,113
50,176
50,178
50,182
50,183
50,234
50,264
50,275
50,281
50,292
50,298
50,307
50,333
50,339
50,470
50,493
50,515
50,527
50,547
50,616
50,645
50,648
50,677
50,710
50,753
50,759
50,761
50,798
50,801
50,802
50,817
50,848
50,851
50,883
50,919
50,923
50,939
50,962
50,980
50,995
51,13
51,14
51,27
51,43
51,52
51,66
51,98
51,111
51,127
51,146
51,174
51,177
51,181
51,259
51,273
51,277
51,292
51,338
51,342
51,380
51,389
51,397
51,420
51,432
51,442
51,447
51,495
51,511
51,516
51,520
51,521
51,524
51,571
51,623
51,630
51,717
51,737
51,767
51,768
51,839
51,840
51,860
51,901
51,917
51,918
51,992
52,13
52,30
52,69
52,72
52,75
52,82
52,84
52,88
52,134
52,165
52,174
52,201
52,227
52,281
52,285
52,306
52,308
52,337
52,347
52,348
52,419
52,452
52,500
52,501
52,507
52,512
52,518
52,545
52,546
52,571
52,585
52,598
52,611
52,615
52,634
52,644
52,659
52,752
52,788
52,804
52,826
52,827
52,849
52,864
52,887
52,889
52,893
52,895
52,948
52,950
53,33
53,34
53,50
53,83
53,94
53,110
53,131
53,171
53,192
53,285
53,311
53,382
53,384
53,408
53,422
53,444
53,459
53,460
53,468
53,525
53,529
53,538
53,564
53,570
53,574
53,590
53,596
53,602
53,609
53,635
53,642
53,646
53,701
53,800
53,802
53,805
53,818
53,868
53,891
53,902
53,908
53,931
53,990
54,7
54,15
54,24
54,40
54,76
54,87
54,116
54,125
54,158
54,167
54,176
54,179
54,197
54,278
54,306
54,307
54,344
54,363
54,391
54,443
54,554
54,568
54,618
54,654
54,657
54,669
54,676
54,694
54,704
54,709
54,717
54,722
54,771
54,785
54,789
54,804
54,810
54,823
54,836
54,855
54,888
54,960
54,988
55,22
55,28
55,33
55,44
55,68
55,88
55,121
55,130
55,166
55,205
55,223
55,246
55,290
55,302
55,345
55,361
55,376
55,379
55,394
55,398
55,412
55,431
55,438
55,460
55,534
55,554
55,621
55,625
55,635
55,642
55,711
55,722
55,729
55,730
55,731
55,741
55,745
55,755
55,765
55,783
55,785
55,810
55,844
55,897
55,899
55,967
55,971
56,5
56,30
56,35
56,48
56,50
56,63
56,102
56,107
56,128
56,134
56,190
56,201
56,206
56,245
56,247
56,259
56,298
56,324
56,326
56,328
56,334
56,340
56,347
56,349
56,355
56,367
56,418
56,429
56,462
56,463
56,484
56,505
56,514
56,524
56,526
56,536
56,549
56,587
56,674
56,684
56,704
56,717
56,763
56,768
56,782
56,788
56,805
56,812
56,871
56,899
56,900
56,904
56,926
56,963
56,972
56,998
57,42
57,58
57,69
57,128
57,135
57,141
57,150
57,172
57,183
57,196
57,231
57,275
57,283
57,286
57,310
57,338
57,351
57,368
57,412
57,437
57,443
57,462
57,481
57,529
57,535
57,544
57,588
57,591
57,604
57,607
57,628
57,652
57,670
57,693
57,725
57,744
57,746
57,753
57,788
57,946
57,975
57,981
57,994
58,11
58,35
58,40
58,76
58,101
58,119
58,146
58,209
58,219
58,230
58,255
58,260
58,283
58,327
58,328
58,358
58,364
58,365
58,395
58,405
58,422
58,424
58,442
58,451
58,464
58,471
58,490
58,504
58,546
58,570
58,588
58,597
58,629
58,645
58,661
58,681
58,725
58,747
58,764
58,794
58,824
58,891
59,32
59,45
59,61
59,99
59,113
59,129
59,132
59,141
59,172
59,266
59,278
59,283
59,310
59,312
59,315
59,371
59,378
59,403
59,447
59,449
59,539
59,550
59,579
59,591
59,607
59,622
59,703
59,707
59,732
59,774
59,844
59,847
59,868
59,881
59,885
59,907
59,947
59,969
59,982
60,5
60,27
60,38
60,48
60,96
60,112
60,119
60,147
60,169
60,174
60,186
60,197
60,212
60,239
60,272
60,280
60,283
60,292
60,320
60,334
60,349
60,420
60,430
60,462
