sim,fp
0.29279,0.2750555584131692
0.07,0.06480512169768693
0.58392,0.5652722954060196
0.31565,0.2940552833685769
0.78175,0.7705326673064248
0.07407,0.06681605453805839
0.1378,0.12669985298550746
0.08644,0.07834836318217953
0.70685,0.6944714469799839
0.52344,0.5031428682958818
0.11807,0.1068886987698987
0.1387,0.12921423089210216
0.62653,0.6106228102798315
0.66864,0.6606765418482818
0.49133,0.4710517225741019
0.59972,0.5788034779852207
0.73216,0.7152102692873441
0.70085,0.6826305802188657
0.30224,0.27493920867137067
0.60127,0.5795553774186113
0.08481,0.07761865604057894
0.23002,0.211763312520439
0.21179,0.2033160382967144
0.30376,0.2820092863381749
0.17308,0.154790202041014
0.63693,0.6225049562505118
0.07825,0.06748800957347034
0.36117,0.34770051079107234
0.72841,0.7225474592892575
0.10643,0.09671494040320294
0.45163,0.42897158309447847
0.56538,0.5505395371018532
0.63,0.6115428294135403
0.10922,0.10097456804908111
0.08294,0.07642420991876941
0.43071,0.4060049637255829
0.72149,0.7181911159315535
0.767,0.7565486738311348
0.08526,0.07573930210031055
0.27389,0.24731778226729417
0.34683,0.31831283677225697
0.30332,0.28476920271638206
0.60246,0.5886633617016699
0.25215,0.23747803625376984
0.14662,0.12858144481306977
0.21826,0.2007939827907973
0.56298,0.544068280314454
0.44564,0.41890769935444294
0.12513,0.10962088072911169
0.63448,0.6081792939361217
0.77065,0.76540007575307
0.63269,0.612886810756764
0.13501,0.12225653410611037
0.71572,0.70305093896969
0.69761,0.6965867662651122
0.63573,0.6183216018992344
0.1072,0.09053695947472373
0.64602,0.6289257196208351
0.66545,0.6592070192496551
0.73455,0.718841882411166
0.09654,0.08322177308787027
0.11943,0.10932501241768999
0.05921,0.05147326914822059
0.40074,0.3817077983089022
0.2623,0.24542557946964427
0.75505,0.756637656860147
0.08428,0.0730214359899709
0.59408,0.5798532759370831
0.5019,0.4727739419082341
0.11193,0.09650586150005658
0.25166,0.22438776756534873
0.49519,0.4841314833009508
0.31356,0.2864074504242171
0.14242,0.12588269727991175
0.1313,0.11392784646983667
0.22472,0.20676709749163613
0.35764,0.3378945146226562
0.30274,0.2770996168354716
0.50475,0.4858665757628041
0.20274,0.18379997889797195
0.2879,0.27187309105706003
0.2076,0.1914790326189606
0.72856,0.7201361204535398
0.20167,0.18052959316346473
0.58397,0.5694281487730148
0.65444,0.6524149440984798
0.73709,0.7258765458337764
0.62371,0.6000438930310886
0.08916,0.07626093802468725
0.6911,0.6936193925997993
0.61636,0.5950988585655408
0.78877,0.7924729620978233
0.13488,0.11644735266991102
0.48051,0.45908683050536525
0.23681,0.21330968761047364
0.06785,0.059802803838580165
0.11078,0.09886095281654406
0.0849,0.07197751009676723
0.53971,0.5163035927379873
0.1358,0.1255869958325767
0.3163,0.28729431482071155
0.10547,0.09065543120966679
0.4725,0.4491773521918402
0.68043,0.6676375069121548
0.38145,0.34985795395293584
0.68859,0.6903549341694335
0.79901,0.7998681048837549
0.39888,0.36518131016354505
0.13223,0.11489482960960207
0.09189,0.08136480384417277
0.47907,0.46301581050903706
0.1125,0.09757941114496793
0.7351,0.7215402948787948
0.53878,0.5175127830366331
0.07898,0.07205874444194893
0.51279,0.5024041013483715
0.78273,0.7767031405521927
0.0789,0.06828835056527505
0.67644,0.6728514947852942
0.27916,0.25917486164982984
0.42474,0.4052021861883681
0.55202,0.5326317451019378
0.07556,0.062016181004609816
0.65188,0.6302079639946733
0.1696,0.1510556968075335
0.23514,0.21884607675187417
0.05971,0.0502516774382924
0.72373,0.7156809478059635
0.06219,0.05057622120549965
0.74766,0.743762251788097
0.63297,0.6127373330815176
0.14435,0.12564710177640215
0.69426,0.689611131353838
0.51261,0.47606461338568773
0.10886,0.08999193025026253
0.44687,0.42506493192388706
0.62481,0.6019167241507362
0.63927,0.6313989827621205
0.10159,0.09086320553334504
0.75883,0.7493841737119866
0.09959,0.08041517033537127
0.23437,0.21572243913378808
0.14309,0.1309033859082015
0.106,0.09531372379766256
0.43072,0.40171730489013113
0.08667,0.07412120377935683
0.60034,0.5856678893496983
0.59425,0.5853210139116827
0.24406,0.21913387267467688
0.71929,0.7215050432475172
0.17252,0.14956100865457733
0.10134,0.08784204970612175
0.43478,0.40943913336532445
0.06858,0.054807314333779056
0.13335,0.11426596211062234
0.62093,0.611361086653798
0.46417,0.4472673616944157
0.11422,0.09966722554685481
0.33339,0.3111838103183967
0.11982,0.0995898738033717
0.53032,0.501507659012959
0.66748,0.6588840039651473
0.73641,0.7304345793959606
0.1891,0.16748438761747242
0.42489,0.38511954883971344
0.1553,0.1352520813418695
0.50189,0.47897815948267397
0.34673,0.32002383259198186
0.59562,0.5839723521978245
0.77805,0.7817145364729009
0.39682,0.37684423949258905
0.28369,0.256258223942885
0.4633,0.447560650758834
0.1045,0.08824681256515221
0.10377,0.08661191338130858
0.15162,0.13415051518113819
0.7459,0.7353226261233679
0.60816,0.5883462728749587
0.11384,0.09922466860381352
0.65332,0.6436543626644263
0.09262,0.08178368106151535
0.08528,0.0694051242015874
0.78213,0.7835762121462548
0.33693,0.30888988414123575
0.59932,0.5798447848404997
0.30858,0.28327179559723903
0.65736,0.6393552241926548
0.41315,0.38271004132427633
0.46589,0.4318815013266618
0.15339,0.1333346842636034
0.30182,0.2767235316873865
0.15197,0.12710893790153233
0.29679,0.2742666079257454
0.5977,0.594276548868061
0.28384,0.26575422835557083
0.33328,0.3095376979883825
0.55135,0.5373619056041243
0.18794,0.16653475627092584
0.08966,0.07849853587467603
0.52271,0.510838265081582
0.14478,0.11974979235029715
0.57025,0.5472184182138329
0.33936,0.31849969623480257
0.64422,0.643396348341702
0.09097,0.07902383466197949
0.78325,0.7855859335533595
0.72859,0.7335103176342455
0.11384,0.09867926368975433
0.29806,0.27016386001780623
0.44215,0.4171605051805215
0.1837,0.16644117840700257
0.54823,0.5284575541706182
0.68953,0.6833170802421877
0.68168,0.669834131715044
0.14262,0.1230093302053048
0.24655,0.22820835074682377
0.21294,0.186185649148209
0.66409,0.6509816163884449
0.41073,0.3802034561291743
0.1912,0.16731437689361883
0.5873,0.5688308237804913
0.71848,0.7250106810662712
0.48002,0.47665238648410935
0.65697,0.6404849810324043
0.43635,0.41706316683632705
0.75469,0.7630820326611776
0.39972,0.36940604448989656
0.42527,0.40994945621557377
0.49574,0.47941634800162636
0.45248,0.4329679985550706
0.51219,0.4919604512714214
0.09925,0.08708493300909681
0.09851,0.08266000947228647
0.1383,0.12195549081194934
0.55583,0.5381169665453553
0.60746,0.5919406799396598
0.40282,0.3928814146009243
0.66703,0.6504707015125177
0.73006,0.7217453611993692
0.23652,0.21398516247870525
0.15652,0.14810639332696962
0.10364,0.08560908015910151
0.10238,0.08540741886042713
0.41708,0.3771309946402778
0.08199,0.06785886183875567
0.22664,0.20560463959674014
0.34817,0.32494662039433275
0.30061,0.2802051898067708
0.52113,0.5126133529857335
0.75543,0.7559053705061558
0.58565,0.5677441200310704
0.40308,0.3620962200696667
0.64951,0.6289757197114444
0.43227,0.39640253241711176
0.47632,0.44331985422754416
0.21917,0.18964087540960128
0.07718,0.06564457741044527
0.42986,0.41515260999840453
0.42075,0.40585519179851504
0.45268,0.41297620886193787
