fp,sim_re,p_re,in_deg
0.037633444191621956,0.045,0.03763344419162224,0.0
0.09032604196620686,0.078,0.09032604196620744,0.0
0.2624956998271535,0.259,0.2603164512102836,1.0
0.9416803418334739,0.881,0.8829788543566253,1.0
0.23058149572761422,0.241,0.2305814957276179,0.0
0.6590050202075204,0.642,0.6453136526185911,3.0
0.08500615496139219,0.182,0.1863617008160125,1.0
0.27122053560505965,0.253,0.2767118779596738,1.0
0.021253213782409186,0.026,0.02125321378240874,0.0
0.04661036917238748,0.055,0.046610369172386805,0.0
0.11768112754987026,0.124,0.14631160742455815,1.0
0.4874696060028968,0.485,0.4879777186792004,2.0
0.6331571867612764,0.596,0.5945805308166279,2.0
0.16475250201824543,0.304,0.29466529770005473,1.0
0.4096209522151848,0.402,0.4044988600313561,2.0
0.39019345512220993,0.37,0.38596285825841037,1.0
0.03697615506790419,0.065,0.059258726377907515,1.0
0.15773683615244916,0.164,0.15773683615245135,0.0
0.3634444209194977,0.329,0.35055824351546727,1.0
0.08511329409995272,0.09,0.09471330997933827,4.0
0.03302112593870887,0.069,0.0691870446703045,1.0
0.19379095369993438,0.227,0.2508091404237817,2.0
0.029359407666613713,0.027,0.029359407666614358,0.0
0.1111833984333479,0.119,0.11118339843335032,0.0
0.05370776947210776,0.063,0.05370776947210686,0.0
0.25164573706493176,0.239,0.24771396290275297,1.0
0.3832842056692921,0.377,0.3720965062621166,1.0
0.03216825971919035,0.028,0.032168259719189685,0.0
0.4452573356811619,0.413,0.4452573356811626,0.0
0.11352257136843158,0.14,0.13575391104026197,1.0
0.09254338841590593,0.185,0.16944726629102416,1.0
0.4221808464891209,0.377,0.40245264166404165,1.0
0.14541011805736193,0.18,0.17884187761002462,2.0
0.0318982438451888,0.031,0.0318982438451883,0.0
0.12018485429049464,0.113,0.12018485429049668,0.0
0.08711917774614675,0.092,0.09799425202536123,1.0
0.06512272673287434,0.088,0.08091125516098664,1.0
0.33028967293426614,0.325,0.33028967293426953,0.0
0.4154845895154632,0.434,0.4154845895154687,0.0
0.03920878467382227,0.105,0.09425213178997342,1.0
0.7896223871984822,0.743,0.7415338823540638,2.0
0.07615154744838293,0.124,0.11577999057336619,2.0
0.2422357620516732,0.269,0.2517773091273405,3.0
0.028129559192950016,0.043,0.028129559192950404,0.0
0.4113798522838308,0.419,0.41254355383976393,2.0
0.028593539115975064,0.034,0.028593539115974714,0.0
0.08142622421266255,0.082,0.09627822852829296,4.0
0.3229791712154433,0.412,0.40622896682886467,1.0
0.2648071696794668,0.297,0.26480716967946927,0.0
0.17530111233336554,0.269,0.2614953207023106,1.0
0.03723858260001389,0.037,0.03723858260001409,0.0
0.1740515615547763,0.161,0.17405156155477264,0.0
0.8325223285240037,0.708,0.713130978680687,1.0
0.2645516801085036,0.274,0.2645516801084992,0.0
0.03855762709589672,0.037,0.03855762709589726,0.0
0.06988993439645375,0.076,0.06988993439645536,0.0
0.1530607473628598,0.16,0.17501721699455958,2.0
0.03819685649131255,0.042,0.03819685649131162,0.0
0.057657863429912304,0.084,0.08363285025365573,1.0
0.41228410649400826,0.419,0.3987287541347315,1.0
0.8755983179137733,0.803,0.7876714283992805,1.0
0.8514399942773196,0.74,0.7385909169478369,1.0
0.3111033853287696,0.296,0.3111033853287684,0.0
0.3055267710802332,0.294,0.30552677108022885,0.0
0.0347741920970942,0.037,0.034774192097093634,0.0
0.05988020452008558,0.078,0.08043835278294655,1.0
0.0849678913372649,0.099,0.1229831842417941,1.0
0.10028412565327038,0.129,0.1317416160188674,2.0
0.11012362310307255,0.109,0.11012362310307432,0.0
0.024882699022938715,0.019,0.02488269902293892,0.0
0.31702456945857216,0.334,0.31872676584123133,1.0
0.06502819625427181,0.077,0.08647822007025624,3.0
0.14559665792823262,0.153,0.14559665792823326,0.0
0.1827075971360398,0.21,0.220865297376224,2.0
0.5533081736626199,0.585,0.5798926796329563,1.0
0.10701676813488559,0.103,0.1070167681348843,0.0
0.024768839035385515,0.05,0.049922452120658316,1.0
0.1245887390635666,0.167,0.15590844923939073,1.0
0.12059552589396394,0.224,0.21729388902579758,1.0
0.20313005360874004,0.224,0.23509860653150597,2.0
0.5254269289169562,0.457,0.45686450737435697,1.0
0.04254933253438031,0.041,0.04254933253438011,0.0
0.12163215664378557,0.146,0.13518583959003502,1.0
0.11181734862459392,0.108,0.11181734862459485,0.0
0.142170269653758,0.154,0.14217026965375862,0.0
0.1426720473627926,0.143,0.14267204736279365,0.0
0.08754473227722726,0.117,0.10714685498640823,2.0
0.4696486791818173,0.496,0.46964867918182635,0.0
0.04949641387333048,0.045,0.04949641387332989,0.0
0.4415722804738548,0.462,0.44689093835767335,1.0
0.49515814615108866,0.478,0.49515814615108483,0.0
0.15431204361690143,0.157,0.17613604367353075,2.0
0.23586080213723792,0.371,0.350759266757229,1.0
0.042366465399769404,0.039,0.04236646539976883,0.0
0.3153239323266075,0.355,0.3250506011722834,1.0
0.14253622021077017,0.168,0.16191082669044493,3.0
0.03614319060454574,0.037,0.036143190604545634,0.0
0.418343128779858,0.437,0.4183431287798525,0.0
0.47293622412623926,0.444,0.4450371783253384,1.0
0.09523552142279057,0.127,0.1298791416114468,2.0
0.8641348406507163,0.809,0.8093671586216565,1.0
0.06976363447655853,0.068,0.06976363447655844,0.0
0.48739108166735023,0.511,0.48739108166734313,0.0
0.4084548957739389,0.4,0.4084548957739429,0.0
0.05212682267972468,0.057,0.05212682267972468,0.0
0.5912090797871332,0.561,0.5690076295493679,2.0
0.021143110883123595,0.014,0.02114311088312349,0.0
0.029354149321612177,0.021,0.029354149321612455,0.0
0.08495429424315748,0.098,0.08495429424315712,0.0
0.5073553778726267,0.459,0.47244885443611573,1.0
0.43945350106557735,0.427,0.4355191859209162,2.0
0.09359923584037866,0.101,0.11130264367959601,1.0
0.1459574853894624,0.205,0.206334819529338,1.0
0.03864071038140271,0.069,0.06123135364954866,2.0
0.06999696193453908,0.178,0.16020921096604127,1.0
0.04386583163731628,0.041,0.04386583163731681,0.0
0.12098794215264208,0.136,0.1466046202755183,1.0
0.537548122017877,0.516,0.5164999793261559,2.0
0.03240888921332996,0.03,0.03240888921332962,0.0
0.5967092357580661,0.576,0.5694168489300562,2.0
0.11940656080273993,0.126,0.11940656080274145,0.0
0.156185428216856,0.205,0.18923679597138998,2.0
0.08400053742878344,0.075,0.08400053742878281,0.0
0.06132328331683767,0.059,0.06132328331683814,0.0
0.12862303395752972,0.162,0.15563041469154873,1.0
0.10202473095039888,0.208,0.20053204921544235,1.0
0.4894049402334272,0.481,0.4894049402334305,0.0
0.30491741800850036,0.319,0.30839025861395775,1.0
0.4729857128902545,0.466,0.47551588560809166,1.0
0.44134429163434274,0.432,0.4313743330547332,1.0
0.5073902286842297,0.503,0.48896391210974977,2.0
0.26643646528881126,0.287,0.26643646528881326,0.0
0.13116550716199582,0.121,0.13116550716199532,0.0
0.3845457197921014,0.424,0.40870641318110557,3.0
0.018704776219568786,0.019,0.018704776219568522,0.0
0.5661089392441785,0.58,0.5627429867790708,3.0
0.08121475116458898,0.12,0.12291480550167659,1.0
0.3984382167178451,0.362,0.3774049667466732,1.0
0.8538686355869421,0.752,0.7479926439369202,1.0
0.3105291956710793,0.338,0.3587656172800395,1.0
0.07894699280722317,0.087,0.09061549871461118,6.0
0.27445100069358985,0.298,0.28327815202245626,2.0
0.053520981046082494,0.064,0.06309965519997979,1.0
0.10014177563676918,0.185,0.17530757496577648,1.0
0.6052171721689806,0.564,0.5539487303118231,1.0
0.08204259395299662,0.102,0.10013357559482992,1.0
0.033819077878351034,0.059,0.06261520587751786,1.0
0.5928967394853921,0.618,0.581644632102506,2.0
0.8236496365137526,0.695,0.6978632773021051,1.0
0.09673037901674009,0.155,0.15190433588807148,1.0
0.30403956366971185,0.288,0.2962817196420266,1.0
0.022627763391466105,0.028,0.025558518008991157,2.0
0.0356185508583573,0.062,0.053536316738698755,2.0
0.04761010483207517,0.046,0.04761010483207444,0.0
0.07611510540233002,0.088,0.07611510540232899,0.0
0.48132658783182036,0.482,0.4678451803635364,1.0
0.03508971004694439,0.034,0.03508971004694413,0.0
0.3996468359976252,0.445,0.46019632673336414,1.0
0.14768413319201268,0.161,0.16037384692330497,1.0
0.02880144792254269,0.021,0.02880144792254307,0.0
0.09056244595678542,0.216,0.19709752248390983,1.0
0.032224634404403485,0.04,0.041372887455838885,1.0
