from_node,to_node
0,151
3,148
5,147
5,164
6,184
7,1
7,182
8,58
9,26
11,111
17,99
17,124
17,155
18,162
21,51
24,109
25,49
26,104
30,62
33,59
33,133
34,114
34,124
35,0
40,26
40,81
41,179
42,120
43,165
45,62
46,120
48,144
50,151
51,36
54,38
54,109
56,32
56,44
61,186
63,166
64,143
64,166
66,105
67,130
67,185
68,151
69,160
70,145
72,123
75,45
79,99
80,3
80,95
82,66
83,102
85,47
85,48
89,124
90,75
92,35
94,82
100,113
101,40
104,161
106,29
109,45
110,141
112,120
115,58
116,182
117,111
118,107
119,53
120,5
121,13
121,131
126,93
127,48
127,140
128,160
129,16
130,57
132,173
137,181
138,197
141,104
143,54
144,94
146,17
146,29
146,110
147,54
149,115
149,147
149,184
150,187
151,54
152,151
153,82
155,110
157,85
158,187
159,80
161,155
163,192
169,126
169,194
171,43
172,96
174,85
175,118
176,35
178,19
180,104
185,68
186,144
187,21
189,10
190,87
191,18
194,97
195,180
197,54
198,17
