from_node,to_node
0,3
0,11
0,24
0,30
0,32
0,49
1,4
1,7
1,11
1,12
1,20
1,49
2,19
2,28
2,32
3,0
3,5
3,10
3,18
3,36
3,42
3,48
4,2
4,20
4,21
4,33
4,49
5,8
5,24
5,31
5,40
5,44
6,4
6,20
6,45
6,48
7,2
7,4
7,14
7,17
7,19
7,21
7,26
7,31
7,36
7,38
7,48
8,1
8,37
8,41
9,3
9,6
9,7
9,15
9,17
9,21
9,27
9,28
9,37
9,49
10,3
10,19
10,28
10,34
10,38
10,44
11,6
11,22
11,32
11,35
11,37
12,6
12,13
12,18
12,24
12,33
12,34
12,48
13,2
13,8
13,24
13,41
13,43
14,4
14,10
14,11
14,22
14,29
14,33
14,37
14,39
15,8
15,27
15,28
15,31
15,44
16,42
16,46
16,48
17,9
17,14
17,16
17,37
17,49
18,3
18,10
18,24
18,37
18,39
18,41
19,4
19,5
19,29
19,36
19,41
20,18
20,21
20,34
20,43
20,47
21,1
21,3
21,25
21,28
21,32
21,35
21,36
22,6
22,38
22,39
23,14
23,18
23,21
23,40
24,1
24,5
24,16
24,22
25,12
25,35
25,38
25,39
26,9
26,29
26,41
27,10
27,45
28,6
28,17
28,42
29,2
29,10
29,11
29,20
29,24
29,36
29,42
30,9
30,13
30,21
30,24
30,32
30,36
30,41
31,7
31,10
31,16
31,28
31,38
31,39
31,40
31,46
32,11
32,19
32,22
32,23
32,44
33,6
33,10
33,39
34,16
34,19
35,13
35,19
35,25
35,27
35,34
35,40
36,9
36,20
37,16
37,34
37,36
38,18
38,22
38,32
38,41
38,48
39,23
39,26
39,35
39,49
40,1
40,17
41,0
41,16
41,26
42,21
42,28
42,33
43,1
43,2
43,29
44,6
44,8
44,12
44,20
44,23
44,34
44,36
45,7
45,29
45,34
45,37
45,41
46,8
46,32
47,25
48,7
48,14
48,23
48,31
48,35
49,11
49,31
49,44
