sim,fp
0.04093,0.04116276987990719
0.33016,0.32655774143071825
0.5671,0.5664135776612443
0.52837,0.5281285359337424
0.21819,0.20777284953335318
0.15039,0.14856936949535526
0.13246,0.1190595131849278
0.20378,0.1815267468124886
0.43808,0.4329150236934076
0.73171,0.732965844060373
0.28544,0.2821937379692582
0.26634,0.26355595314257385
0.07669,0.07532208980703459
0.09678,0.09101184582779942
0.1255,0.12441788158544365
0.46917,0.46702835493820427
0.66102,0.672616131079327
0.47418,0.40727702058626436
0.31436,0.31082311286413056
0.4961,0.4974315922511575
0.34363,0.34238580616633807
0.74761,0.7494589763587061
0.53359,0.5365931986218657
0.68886,0.8368190139407949
0.6086,0.6101697719666148
0.05678,0.056189723766294164
0.10892,0.09076840997160696
0.67334,0.6816203638196586
0.30985,0.30870430681334715
0.65644,0.6556223633499474
0.24763,0.24483677523858904
0.1625,0.16076280169069868
0.3987,0.3947489418667426
0.39285,0.3902544563172542
0.55129,0.6350336264990859
0.10632,0.10130723717070567
0.30906,0.307067184488132
0.32322,0.31866550944737315
0.76224,0.7631674385152042
0.11209,0.10738527807562126
0.20477,0.20353981442686586
0.57144,0.5709413482611077
0.10778,0.10691343950562204
0.20783,0.20246180136315572
0.30391,0.2978906383705946
0.23676,0.23445977954469532
0.09869,0.04978734647667804
0.50415,0.5014106434455217
0.05692,0.05494341377521028
0.08904,0.08506494922470376
0.70497,0.7083595012488328
0.75813,0.7611084891943507
0.74208,0.743661384245528
0.30462,0.3036089915150946
0.16329,0.1618520031054692
0.05754,0.05486793362543407
0.38196,0.3779751870273653
0.79608,0.8156284196296673
0.73629,0.7388450386890304
0.57587,0.5795222267971012
0.50599,0.5019923059386884
0.64229,0.6569408304313185
0.11328,0.1089387834379103
0.072,0.06981321630572501
0.38889,0.3846240197953339
0.34452,0.34013835933900316
0.09278,0.09110293239343714
0.14154,0.13726341332973613
0.22536,0.22059508976234665
0.19336,0.18283815599097286
0.24688,0.24572515503110492
0.39995,0.39733683125199215
0.10233,0.09923978045523063
0.77738,0.7830622195941259
0.05882,0.05714172657982264
0.22275,0.22205809999736204
0.26947,0.25056469481598065
0.41464,0.26433797158190775
0.06749,0.0652697596377837
0.5484,0.5477584727851895
0.63646,0.6373789370649311
