from_node,to_node
0,2
0,78
1,15
1,184
2,4
2,182
3,55
3,117
3,129
4,2
4,3
4,7
4,14
4,21
4,148
4,170
5,0
5,31
5,50
6,0
6,1
6,2
6,10
6,11
6,21
6,24
6,25
6,29
6,38
6,39
6,53
6,56
6,69
6,83
6,94
6,108
6,113
6,115
6,122
6,138
6,146
6,174
6,183
7,1
7,2
8,24
8,63
9,0
9,1
9,3
9,6
9,11
9,27
9,29
9,32
9,55
9,95
9,102
9,145
9,168
9,187
9,190
10,0
10,13
11,4
11,26
11,34
12,0
12,1
12,17
13,0
13,85
14,1
14,5
14,49
15,0
15,44
15,128
16,5
16,98
17,8
17,43
17,77
17,111
18,0
18,195
19,0
19,13
20,0
20,6
20,49
20,86
21,15
21,44
22,11
22,44
22,182
23,0
23,11
24,59
24,91
25,154
25,160
26,0
26,8
26,9
26,52
26,110
26,124
26,159
26,162
26,169
27,42
27,161
28,0
28,2
28,3
28,9
28,11
28,12
28,20
28,22
28,31
28,40
28,50
28,51
28,66
28,68
28,94
28,132
28,161
28,197
29,7
29,14
29,22
29,31
29,46
29,58
29,60
30,12
30,19
30,25
30,41
30,42
30,45
30,137
31,1
31,68
32,0
32,13
32,90
32,151
33,5
33,66
33,89
33,125
34,56
34,65
35,0
35,1
35,2
35,3
35,5
35,6
35,13
35,20
35,31
35,39
35,80
35,158
35,163
36,2
36,6
36,99
37,1
37,49
38,30
38,101
39,7
40,0
40,19
40,28
41,0
41,17
41,196
42,2
42,6
43,7
43,80
44,16
44,198
45,0
45,15
45,18
45,175
46,18
46,19
47,18
47,77
48,0
48,80
49,0
49,1
49,61
50,0
50,77
51,13
51,15
52,10
52,21
52,25
52,33
52,34
52,63
52,71
52,102
52,149
52,164
52,171
53,0
53,9
54,2
54,9
55,8
55,168
55,186
56,8
56,28
57,19
57,59
58,0
58,16
59,0
59,4
59,16
59,24
59,81
59,189
60,0
60,46
60,101
60,195
61,0
61,1
61,18
61,70
61,78
61,88
62,0
62,11
63,1
63,2
63,3
63,12
63,19
63,32
63,50
63,84
63,126
64,127
64,129
65,0
65,1
66,56
66,88
67,0
67,57
67,108
68,1
68,35
68,47
68,58
68,118
68,181
69,0
69,37
69,85
69,92
69,153
70,19
70,118
71,1
71,18
71,67
72,4
72,180
73,61
73,71
73,171
74,1
74,139
75,0
75,1
75,2
75,4
75,6
75,8
75,34
75,45
75,46
75,51
75,90
75,110
75,136
75,137
75,176
76,0
76,1
76,48
76,145
77,8
77,27
77,32
77,95
78,0
78,100
79,2
79,9
79,37
79,75
79,98
80,16
80,20
80,29
80,33
81,4
81,16
81,23
81,72
82,2
82,141
83,2
83,18
83,40
83,66
83,121
83,140
84,14
84,172
85,7
85,9
85,53
85,105
85,190
86,0
86,6
86,7
86,21
86,107
87,1
87,33
87,143
88,9
88,14
88,74
89,4
89,12
89,48
89,73
89,87
89,153
89,167
89,178
90,6
90,29
90,119
91,0
91,5
91,12
91,23
91,24
91,31
