fp,sim_re,p_re,in_deg
0.43457839053475733,0.47,0.43164678474336926,59.0
0.5464410117450844,0.51,0.5391539961803773,30.0
0.33061643772827065,0.35,0.3408290371301085,22.0
0.6946800330921644,0.71,0.681772586042889,22.0
0.30999417098028936,0.32,0.3066919231720609,17.0
0.4770789550590402,0.5,0.47788781635933053,16.0
0.09301703571184472,0.1,0.09642286154000468,15.0
0.7600935788941823,0.76,0.7638939394039456,13.0
0.11862417571030714,0.17,0.12418770367602346,13.0
0.5426777594886818,0.51,0.5476374708809062,12.0
0.6776475775553397,0.59,0.6692380427655443,12.0
0.11739562856504204,0.12,0.12142712064268625,12.0
0.4161010103346148,0.46,0.4253001287500483,12.0
0.1775072126696443,0.2,0.1929891506087057,11.0
0.21633527170139843,0.25,0.22993810966898068,10.0
0.16340801719687348,0.13,0.1807380831546862,10.0
0.6834760919249017,0.62,0.6771743833622952,9.0
0.10608946297350452,0.08,0.12174876510348097,9.0
0.6876389933557292,0.72,0.6768974240127883,9.0
0.45253779126846916,0.43,0.4479493967785902,9.0
0.29249359645050055,0.32,0.2976716815172976,9.0
0.08203781008665001,0.08,0.0912287448340325,8.0
0.4425146304323426,0.39,0.42396073849927524,8.0
0.15719800962779673,0.15,0.1737181475437421,8.0
0.222999960730755,0.26,0.23165814024450515,8.0
0.3478582305994623,0.35,0.3745824498129803,8.0
0.14728231691603044,0.08,0.14973096695135507,8.0
0.13489252988250533,0.1,0.1560417080834428,7.0
0.7832445869702518,0.74,0.7788247130831819,6.0
0.10273853234577757,0.12,0.10977193472511386,7.0
0.7265670539542501,0.77,0.7056430886125804,7.0
0.5705466123836145,0.6,0.5504668525477483,7.0
0.29729241545790497,0.26,0.31354783712485795,7.0
0.1504515639057753,0.14,0.18329767680685538,5.0
0.1471256420114635,0.14,0.15990537876713742,6.0
0.3767421686789242,0.34,0.3916617204070982,6.0
0.32750270456139063,0.3,0.3195334450952595,5.0
0.1857708012460877,0.2,0.2205666270232986,5.0
0.12103534134007188,0.14,0.12112809924087711,6.0
0.25267306686862334,0.3,0.28077358431478733,6.0
0.8505026112821978,0.85,0.8400326197646143,6.0
0.6855921551955116,0.7,0.6684333917804958,6.0
0.4347216382260767,0.38,0.4425174458393071,6.0
0.13945085394926193,0.16,0.16313063444412815,6.0
0.19899420089301367,0.27,0.22515075289732864,6.0
0.14069076970681782,0.18,0.17195856935792744,6.0
0.5552338848785074,0.6,0.5768803637960296,5.0
0.1271329836462297,0.09,0.1423138986424392,6.0
0.0970472460511228,0.09,0.10840745260490303,5.0
0.1916616710034975,0.22,0.2292402584819339,5.0
0.07234719580402682,0.11,0.07992429507611087,5.0
0.3473448059363019,0.38,0.34758992281946866,4.0
0.6513230452686646,0.65,0.6471073869928101,5.0
0.1754090765535773,0.14,0.18386571258432224,5.0
0.8243578206826496,0.77,0.7810673975655621,5.0
0.16014106335048606,0.15,0.17087976347671088,5.0
0.09452301068824132,0.12,0.10623097746403637,5.0
0.0878368170767676,0.06,0.10530735099750592,5.0
0.32107330689545077,0.41,0.3300184182894714,5.0
0.5425575250111396,0.63,0.5603393544811258,5.0
0.1660347342412256,0.25,0.18625585460589625,5.0
0.08844970804176233,0.09,0.10346000978624717,5.0
0.07567263486194942,0.08,0.08124699433888105,5.0
0.5219469884308617,0.51,0.5202844866914679,5.0
0.6848370424438528,0.72,0.6716173889123095,5.0
0.3598363444238558,0.32,0.37825062470799314,5.0
0.24968801184654688,0.2,0.2667494633511182,5.0
0.6448690413950783,0.69,0.622038148293862,5.0
0.23280740585339565,0.18,0.2388199119878205,5.0
0.5293221892502548,0.45,0.5156068484645528,5.0
0.14017999807901382,0.23,0.15526696467285073,4.0
0.7251272273300174,0.73,0.7057281391734509,5.0
0.4621948880005148,0.45,0.46730394679490167,4.0
0.42884442048353943,0.43,0.4237431521325885,4.0
0.31278613485368356,0.28,0.34650065846302824,4.0
0.5205641855331837,0.51,0.5293933056952078,4.0
0.7191622073023034,0.69,0.7078344495839414,4.0
0.14725164029926252,0.23,0.18372687183847577,4.0
0.18707889835624747,0.17,0.24315866432420638,4.0
0.40799732063917116,0.4,0.4352587984508631,4.0
0.6425584843603198,0.69,0.6263216964667653,4.0
0.5674510503280252,0.66,0.5756888534242511,4.0
0.4448610484588378,0.47,0.4364049421192987,4.0
0.7913591356904751,0.75,0.7602399687876087,4.0
0.795531333874482,0.77,0.7658931838071785,4.0
0.19379624831950604,0.22,0.2015980905962965,4.0
0.6132227378275341,0.55,0.5909543451942928,4.0
0.7373968529559247,0.73,0.7096590060565197,4.0
0.6241525370743671,0.71,0.6167394338984986,4.0
0.6784428199094856,0.64,0.6277402392116315,4.0
0.7002558785557572,0.65,0.6732043361525827,4.0
0.39364790542508454,0.39,0.41673437293558235,4.0
0.5593594407429963,0.53,0.5532714369811726,4.0
0.6155532366332026,0.66,0.592874778017214,4.0
0.450530579362,0.42,0.4468186085356988,4.0
0.4154934855994452,0.39,0.39544375274406623,4.0
0.1015333846591675,0.17,0.13617442357377554,4.0
0.18066606184386214,0.22,0.1947733104581023,4.0
