from_node,to_node
1,212
1,980
2,329
3,333
4,688
7,106
7,308
8,651
9,457
9,653
10,188
10,823
12,219
12,382
16,244
19,405
21,523
21,996
22,10
22,361
24,550
25,240
26,103
26,644
26,733
27,747
28,673
29,28
29,544
29,551
33,928
33,957
36,157
36,862
37,554
38,721
38,727
38,884
38,906
42,144
42,286
44,197
44,599
45,344
46,415
46,612
46,812
47,388
49,82
49,424
50,224
50,302
51,411
53,773
54,62
54,620
56,603
57,270
57,345
58,682
59,666
60,76
60,592
60,627
61,666
63,123
63,201
63,902
64,454
65,74
66,726
67,826
67,986
68,617
70,876
71,849
72,324
74,763
81,426
81,486
82,850
84,103
84,320
84,781
85,379
87,460
88,498
88,543
89,131
89,882
89,891
90,157
90,299
92,67
92,198
94,346
94,441
94,679
96,217
96,552
98,964
99,460
101,417
101,575
102,771
103,575
103,856
104,805
105,638
106,502
106,902
107,1
107,10
107,220
109,370
110,261
111,769
113,364
115,894
119,188
123,976
126,665
128,139
128,244
128,967
129,21
129,653
131,559
132,10
132,541
133,712
133,900
134,292
136,233
143,518
144,107
144,199
145,3
147,177
148,119
148,983
150,445
150,460
150,604
151,646
151,718
152,581
153,239
153,437
153,982
154,574
159,73
161,988
164,410
165,279
168,271
168,595
169,883
170,326
170,382
170,476
171,325
173,370
175,94
175,127
175,506
176,406
177,102
178,167
179,801
180,297
180,352
184,23
184,497
185,235
186,309
188,282
188,629
188,805
189,72
189,753
190,365
191,274
192,24
192,151
193,266
194,759
195,12
196,963
198,342
198,664
199,167
199,762
199,956
200,59
200,175
201,24
201,716
205,196
207,163
207,833
208,469
208,712
209,137
209,197
209,590
210,582
211,885
212,437
213,466
213,965
214,790
215,388
216,207
218,152
218,622
219,721
220,301
220,629
221,491
222,217
223,202
223,856
223,873
224,803
225,164
225,503
226,941
227,603
227,620
231,59
235,175
235,176
235,878
236,765
238,0
239,212
239,537
239,706
239,870
241,889
243,2
243,198
243,474
243,739
243,868
244,114
246,338
246,906
247,521
250,232
251,106
252,294
252,818
253,945
256,976
259,177
264,628
266,443
267,449
267,680
267,812
268,296
268,757
270,309
271,77
272,25
272,330
273,396
276,147
277,12
278,47
279,516
282,644
282,930
283,4
283,167
283,417
285,99
285,109
286,26
287,188
287,455
288,409
288,440
289,810
289,966
290,777
290,927
291,48
292,287
292,894
293,577
293,830
294,439
294,745
295,445
297,404
297,519
298,949
301,697
302,253
302,803
303,853
305,216
306,116
306,795
307,326
307,539
308,784
309,25
311,94
311,483
313,810
318,60
319,59
321,48
322,382
322,649
324,459
327,9
328,195
328,358
328,672
329,713
329,728
331,214
334,94
334,713
335,720
340,982
342,990
346,478
348,371
349,132
350,434
350,894
350,970
350,984
354,702
355,272
355,775
355,800
356,159
357,296
358,632
362,21
362,25
362,556
363,247
363,340
363,982
365,596
366,672
368,62
368,346
368,465
369,700
373,498
373,786
374,230
374,231
374,888
375,266
375,846
376,775
376,845
378,406
378,775
379,410
380,291
381,21
381,31
381,835
382,193
382,845
384,331
384,842
385,377
385,437
385,721
386,537
387,695
388,493
389,187
389,259
391,602
392,14
394,266
396,873
397,262
398,445
401,212
401,460
405,171
405,312
405,566
407,229
407,419
408,390
409,312
412,289
412,336
412,494
413,437
413,757
416,412
416,902
417,933
418,3
418,103
418,954
420,134
420,962
421,280
422,500
422,686
423,33
423,62
424,365
426,504
428,642
429,651
429,700
435,647
436,972
438,837
439,209
442,199
442,745
443,417
443,591
444,69
444,275
444,773
445,454
445,650
446,573
446,909
449,835
450,150
450,959
451,398
452,303
454,955
455,616
455,648
456,262
457,815
458,109
459,214
460,678
461,306
462,333
466,271
466,335
466,644
467,131
469,121
469,435
470,890
471,615
472,388
474,35
476,504
478,926
478,935
479,25
479,645
482,579
482,939
485,491
486,358
487,587
487,611
487,687
487,965
488,705
496,194
497,262
498,552
500,858
500,915
501,30
501,929
503,436
506,64
507,410
509,982
510,579
510,859
512,358
514,506
514,921
515,910
517,703
518,736
519,907
521,182
522,749
522,853
522,996
523,147
524,121
525,248
526,151
526,783
527,16
527,310
528,276
529,649
530,559
531,433
532,508
533,328
534,257
534,800
537,235
538,416
539,506
540,770
541,399
542,600
545,151
545,794
545,802
548,939
550,526
553,628
555,342
555,346
556,395
563,667
564,296
564,301
566,196
568,271
571,745
572,74
572,630
573,526
574,62
574,261
574,474
574,544
575,719
576,711
577,296
578,114
578,462
579,339
580,128
582,861
583,107
585,732
586,132
587,537
587,673
587,682
588,218
590,245
590,310
590,979
591,525
591,849
592,795
595,347
595,772
595,971
597,374
597,440
601,192
601,807
601,872
602,556
602,832
604,754
604,873
605,104
605,148
606,601
606,940
607,898
608,287
615,494
616,77
617,245
619,17
619,520
619,832
620,256
621,844
622,153
622,216
622,694
623,456
623,815
626,848
627,118
627,211
627,674
627,806
628,302
632,104
632,132
634,937
635,327
638,126
639,956
643,691
646,922
647,884
647,908
649,696
651,808
652,556
655,890
656,697
658,247
661,197
661,765
662,575
666,954
667,395
667,436
667,844
667,941
668,422
668,459
669,599
670,623
673,462
674,129
677,65
678,879
680,431
683,107
683,691
684,145
684,272
685,642
685,983
686,138
686,219
687,631
688,575
689,14
689,540
690,149
691,415
691,515
693,440
695,256
695,399
695,806
697,12
697,709
700,455
702,946
703,962
705,365
705,390
706,289
707,681
708,895
709,23
709,101
709,270
711,116
713,194
714,2
714,185
714,288
715,115
716,434
717,634
720,946
724,134
725,457
725,459
726,385
727,338
727,811
729,136
729,494
730,621
730,955
733,297
734,326
736,446
736,957
737,162
739,474
740,65
740,738
746,436
746,521
749,65
749,273
749,915
750,251
750,367
752,280
756,594
757,358
758,274
758,405
760,367
760,379
760,924
762,286
762,370
764,767
765,558
765,823
766,157
767,904
774,347
775,59
776,376
776,838
776,848
777,891
778,372
778,780
779,611
779,673
781,39
782,654
783,934
784,221
784,417
784,424
785,281
785,761
787,420
788,933
789,950
790,361
791,108
791,719
791,798
791,837
792,361
793,102
793,150
793,239
795,438
798,448
799,446
803,135
804,369
804,624
806,395
806,723
806,880
807,234
807,306
807,404
808,356
808,675
809,324
811,248
812,60
812,138
812,420
816,381
818,332
819,187
821,383
821,647
822,673
823,868
827,712
830,61
830,707
830,993
831,137
832,684
834,379
835,91
835,251
835,656
836,540
838,512
838,971
840,758
842,15
842,261
842,535
844,507
846,233
849,922
850,407
851,365
852,247
852,516
853,314
853,919
855,28
856,35
856,389
858,333
858,481
859,911
860,324
860,509
861,821
864,218
864,530
865,665
866,335
867,13
868,201
869,457
870,704
870,768
871,48
871,580
872,667
872,926
873,411
875,180
875,394
875,700
876,49
877,279
881,944
882,311
886,689
887,778
888,367
889,7
889,763
890,121
890,234
892,61
892,314
892,345
894,102
895,699
895,709
896,983
898,533
903,48
907,693
907,713
910,609
910,680
911,792
911,964
912,79
912,151
912,734
913,450
913,591
913,621
915,239
915,960
916,33
917,433
918,61
918,524
920,454
920,646
922,257
922,888
926,762
926,928
927,289
928,357
928,779
930,802
930,831
931,120
931,401
931,527
932,384
933,414
934,711
935,646
935,999
936,176
936,490
937,519
938,385
939,107
939,176
939,345
941,934
944,112
944,806
945,660
945,686
945,973
946,698
946,849
950,379
951,173
952,133
956,249
956,841
957,320
957,386
958,78
958,169
961,643
963,107
964,569
965,104
965,482
965,712
966,42
966,93
967,190
968,546
971,711
972,784
972,793
972,987
973,442
974,256
974,645
975,367
975,878
976,76
976,142
978,738
980,578
980,960
981,152
982,773
983,915
984,275
984,883
985,816
986,126
986,135
987,959
988,492
988,869
989,411
990,713
991,109
993,874
994,661
995,39
995,42
995,165
996,46
996,483
997,421
998,513
