from_node,to_node
0,5
0,49
1,0
1,6
1,41
1,46
2,4
2,22
3,21
3,29
3,37
4,8
4,48
5,1
5,25
6,9
6,36
6,41
7,19
7,40
8,2
8,27
9,1
9,20
10,17
10,22
11,2
11,35
12,3
12,8
13,23
13,26
14,43
14,47
15,0
15,7
15,45
16,14
16,19
16,34
16,42
17,32
17,33
17,35
18,2
18,7
19,30
19,46
20,4
20,23
20,39
21,11
22,6
22,40
22,45
23,11
23,25
24,13
24,16
25,3
25,7
26,9
26,10
27,8
28,0
28,24
29,10
29,12
30,6
30,28
30,44
31,12
31,13
32,12
32,38
32,47
33,18
33,31
34,15
34,39
35,15
35,20
36,0
36,28
37,5
37,31
38,17
38,48
39,4
39,32
40,9
40,33
41,1
41,14
42,10
42,24
42,29
42,34
42,38
43,1
43,37
44,16
45,0
45,2
45,11
46,5
46,26
47,3
47,30
47,49
48,42
48,43
49,18
49,36
