from_node,to_node
0,379
2,2653
3,4500
6,2488
6,8829
10,3407
10,3904
11,1978
12,5263
13,9987
14,1662
15,7814
17,2790
20,1136
23,9419
29,3724
31,6610
32,5035
35,7231
38,8066
38,9716
44,5405
48,3567
50,279
50,3019
51,1037
53,9974
63,779
63,9925
64,3985
65,2501
65,7166
65,9824
71,1688
72,833
72,5460
75,8938
79,5950
79,9696
86,6372
90,3065
90,9388
91,1498
93,979
94,1074
100,5881
101,5999
102,8178
103,7584
104,6989
108,2688
110,7159
111,1393
111,3840
116,2209
116,7233
123,4289
124,342
129,8916
130,65
130,1224
132,1013
132,8574
133,7948
136,8661
136,9410
137,8568
139,6233
143,115
146,3715
162,1787
164,384
166,7940
167,6589
170,2881
170,5453
171,6913
174,3790
177,9792
184,4183
191,3544
192,1087
192,7961
192,9146
193,3184
195,6123
195,7462
197,3252
204,4759
204,8210
212,8557
214,9143
218,2959
221,4877
222,9038
223,9619
226,930
231,8134
231,8492
238,2520
241,1391
242,1472
243,2169
245,6669
249,2205
250,3443
257,6078
263,1273
263,3079
263,3218
269,1612
269,2517
271,7993
275,1326
275,3627
278,6938
280,2520
283,3101
283,8821
285,6558
286,8508
287,448
291,9588
292,6132
295,3045
302,8602
302,9465
304,9329
305,7453
306,8802
309,5252
310,1175
313,9767
314,9723
318,2161
320,9667
321,7094
323,2561
323,4595
324,264
328,5989
333,813
336,1155
336,6477
337,2246
337,2814
338,301
346,1148
347,692
348,1604
353,1512
354,602
355,56
355,101
358,8178
361,7041
362,4741
363,3807
365,1982
366,2951
367,7743
370,2181
371,7077
372,6693
374,7853
376,4764
382,2171
382,2527
383,6412
387,1150
387,6625
389,6157
394,4751
402,1202
402,4218
404,2879
406,534
411,4255
413,2384
414,9601
419,1303
420,6772
427,800
427,3921
430,3886
436,4675
436,5668
443,986
443,1242
443,6783
449,1201
449,8267
450,523
450,4754
455,6052
458,1459
458,7619
460,238
464,3889
464,4885
480,2056
481,2804
481,3699
483,6613
486,5850
489,1322
494,9984
497,4168
498,6334
498,9871
499,9009
503,4181
509,6146
510,7346
511,1809
512,6361
512,7516
513,5720
516,3429
516,5743
517,2070
517,2284
518,2851
518,3507
518,9394
518,9804
519,9679
520,5238
523,136
528,5031
530,2075
533,1695
534,1754
535,9087
542,4189
543,8377
544,5651
546,2184
547,7828
550,4688
552,5049
552,7729
554,1253
559,6648
560,1201
560,1316
561,1930
561,6991
567,993
570,8707
574,7851
575,6894
579,768
581,5601
584,3623
584,8494
586,2664
587,5337
594,6689
594,9387
595,2992
600,682
601,953
602,1566
604,221
610,9321
611,8453
613,1554
615,8795
619,1321
622,3935
627,9547
633,3720
635,5365
636,3509
638,9901
642,4403
646,5867
647,4244
648,1218
651,1230
651,3195
653,173
655,2767
659,1686
659,8181
661,5192
665,5056
668,3291
669,4344
671,1135
675,9532
677,996
677,7543
680,5653
685,2455
687,6609
696,2173
702,729
707,1909
709,6471
709,9081
710,685
711,5444
713,376
718,5117
719,790
720,6014
725,9843
727,8767
733,48
738,6055
739,7530
743,6157
746,8264
752,6821
753,419
756,2293
756,8589
763,1745
763,7586
765,4340
767,5918
767,7518
769,1484
769,3453
771,4604
775,2324
775,5120
777,1178
779,4035
787,5530
791,8174
795,5949
800,3285
800,8167
802,3806
806,3629
806,6448
808,5919
811,5293
813,4727
814,7273
815,1510
