fp,sim_re,p_re,in_deg
0.2565878551790767,0.19,0.2565878551790772,0.0
0.25358524365263657,0.2,0.24760101144904684,73.0
0.13873100714399644,0.12,0.14213648711257007,48.0
0.603418611614652,0.53,0.5032683404411834,1.0
0.6251628257253149,0.55,0.6347908900522018,11.0
0.710876838090678,0.76,0.7099149394290662,37.0
0.22389921833432613,0.22,0.22790662859040964,17.0
0.4033256183215689,0.37,0.4050252979939819,38.0
0.19674242905303185,0.2,0.19969857549109968,16.0
0.4858582904974438,0.53,0.4851481419158747,51.0
0.125521557173354,0.09,0.12542822097720235,80.0
0.14067615944434098,0.21,0.14705250201074943,39.0
0.4998119716565518,0.46,0.4922781677694216,6.0
0.7453446117509926,0.76,0.7315775031387143,15.0
0.18043225683747954,0.21,0.2069574947474819,4.0
0.2781679565759181,0.33,0.2867005803252549,13.0
0.6709776030297945,0.65,0.665194091667876,43.0
0.768707428954667,0.83,0.7671889965798401,43.0
0.13464111000236667,0.09,0.130415328637842,40.0
0.07770239413957869,0.12,0.07875784185215014,86.0
0.20169135160576857,0.22,0.2079955660341594,11.0
0.09442553302332968,0.1,0.1034294227889522,10.0
0.27239946514020363,0.28,0.27006009188067537,29.0
0.3949933499363413,0.42,0.4076567773105926,12.0
0.09472325148022986,0.11,0.10049227033433446,9.0
0.6983816807098715,0.67,0.696599960522268,51.0
0.1081636649273473,0.04,0.10902400298051798,25.0
0.31874209262448816,0.31,0.32564355786238974,4.0
0.5167390167483826,0.55,0.5304952319617573,18.0
0.06267291661179342,0.08,0.06835902118436549,7.0
0.128975573401088,0.13,0.13014878123107565,75.0
0.34502771866240534,0.35,0.34574339396904286,21.0
0.08809136091688641,0.09,0.09142847358397377,20.0
0.29111143547923346,0.36,0.289074405447967,1.0
0.41697653323445183,0.43,0.4245053314302464,32.0
0.3599538526939766,0.36,0.36508069028111545,34.0
0.4201058012201082,0.4,0.4303330138483197,19.0
0.06100502701311317,0.09,0.09069580430010525,2.0
0.23045001739856796,0.23,0.24202310802582527,16.0
0.5575492859134508,0.61,0.5607288214324749,47.0
0.46191921196055197,0.48,0.4658507612787617,44.0
0.29943291442935305,0.34,0.30645717189409566,10.0
0.4755637812427005,0.47,0.4573416067818454,4.0
0.6952321244178252,0.6,0.6097407002772226,1.0
0.4835149801151474,0.57,0.48603147134663643,51.0
0.08198772612470795,0.05,0.08281835737563602,45.0
0.24515930096351923,0.22,0.25214658966216247,37.0
0.12294834889528561,0.11,0.12598166508732087,40.0
0.6488167863653485,0.59,0.6499814634099524,82.0
0.056929326850042816,0.08,0.058725061928844136,33.0
0.0783441902428248,0.14,0.08142265036758987,25.0
0.738541504345628,0.74,0.7421424220487822,6.0
0.5954784477417804,0.57,0.5966038845080417,115.0
0.1950631083996538,0.2,0.1874160490572233,27.0
0.6130780209735468,0.61,0.6163493706959029,27.0
0.5092263866626717,0.55,0.513199179025616,26.0
0.095545516944745,0.14,0.10119854585541929,39.0
0.2496545343082529,0.27,0.25157625215920765,72.0
0.4387411732775799,0.4,0.43370187903877316,4.0
0.7579957936143522,0.77,0.7566461671651658,74.0
0.6457065760485949,0.54,0.6293109332324527,35.0
0.21045492201287386,0.25,0.21376442539870816,77.0
0.3897692194272916,0.39,0.3363538126484525,1.0
0.1523809594684813,0.24,0.15337382262647892,31.0
0.628283967817618,0.68,0.6312610387310439,99.0
