sim,fp
0.17407,0.17268491159350008
0.56899,0.6750215488984508
0.40659,0.4072610073778352
0.07167,0.03488739163372356
0.42194,0.4464375893428657
0.40124,0.4048862195393652
0.14237,0.14371661003203706
0.1301,0.12791700833636765
0.30925,0.2774487341581181
0.28967,0.174955023754227
0.07672,0.07725950125136971
0.14787,0.14775308904978213
0.03568,0.03570928498467296
0.31198,0.3137395650373994
0.21492,0.13764908541165732
0.4558,0.4465849295681409
0.16184,0.10834325528242661
0.20222,0.16315114129051989
0.02947,0.028951786593192863
0.05865,0.03259287453289805
0.35816,0.3700603299361276
0.3976,0.39547810387553006
0.18603,0.1867415833789714
0.25272,0.14637825493042544
0.37644,0.3767326963220027
0.49907,0.4845648691236669
0.04066,0.04038078309376558
0.51317,0.5110852842948577
0.55592,0.6401120150160469
0.30041,0.2809691601918992
0.39378,0.41854400157476923
0.03045,0.029352735958015352
0.49034,0.5382345164491438
0.36886,0.36867303520111117
0.13779,0.1399192112380362
0.14142,0.1388477705552097
0.69205,0.8017247611217502
0.30407,0.30389580293344276
0.57153,0.5407822576662874
0.14994,0.1494723185850344
0.47839,0.47679390352026607
0.04152,0.032587314697837266
0.33939,0.2740064713507523
0.43345,0.4300943119132036
0.02461,0.024765719958969923
0.07329,0.07332387131971718
0.27497,0.27530268385503576
0.17615,0.14221061449506545
0.32461,0.32296710607522783
0.11073,0.10950154973118842
