fp,sim_re,p_re,in_deg
0.15508850294324872,0.179,0.15667649181173407,37.0
0.3268325806031991,0.344,0.3295826947474528,39.0
0.448339672043627,0.464,0.4472766814145095,31.0
0.19096786255298182,0.182,0.19383642630626835,25.0
0.2942158524944034,0.297,0.29658468021499507,31.0
0.4223512201463414,0.441,0.42523653263700173,31.0
0.8015395218945416,0.78,0.7975482065432699,30.0
0.2767822161795397,0.254,0.27849562434366976,27.0
0.72690051606361,0.723,0.7196471281785196,40.0
0.3988706292836137,0.413,0.3974754903487884,31.0
0.06477111440828331,0.073,0.066398742291435,32.0
0.7454849916586566,0.736,0.7404681983571543,29.0
0.45270799108672777,0.455,0.45207956560136076,35.0
0.25226370557540645,0.279,0.25513860075854977,27.0
0.2484163827578305,0.255,0.2507544425383247,23.0
0.33860483304022704,0.346,0.34026458888904526,32.0
0.7231981091354448,0.72,0.7216892907088437,37.0
0.47485683840118875,0.459,0.474425411794837,30.0
0.09974589480790463,0.118,0.10133274231563152,32.0
0.11799660684797875,0.117,0.1209609858194758,24.0
0.3226705734015808,0.326,0.3292252727376601,24.0
0.7270788543436354,0.723,0.722200307103137,34.0
0.3708416619445011,0.391,0.3727011886494306,33.0
0.42830010772355187,0.416,0.42914814487169,26.0
0.19995764132853278,0.216,0.20214684924017143,28.0
0.7616323709488187,0.739,0.7593985422148996,27.0
0.5577921714228176,0.571,0.5584249525296725,30.0
0.08252121817907387,0.091,0.08647424100272441,22.0
0.6730676530838309,0.669,0.6713302441266202,35.0
0.6998700482350173,0.717,0.6956222328310605,31.0
0.1055046016296014,0.105,0.10778338291504638,36.0
0.4055574529534862,0.427,0.4068879097542416,28.0
0.7677830899380593,0.763,0.7611769502308945,26.0
0.1016229864818865,0.094,0.10442703387464662,29.0
0.41143448051324505,0.424,0.4134380410823377,25.0
0.34230628270175,0.349,0.34072560324829115,23.0
0.7464393793732471,0.754,0.7415775340370486,35.0
0.3661017355829742,0.348,0.3635222680395706,31.0
0.7564985827538379,0.756,0.7504441448365409,26.0
0.31593781657691444,0.322,0.31750696121140926,30.0
0.09407462711295467,0.101,0.09607885649116041,23.0
0.3854891353055061,0.416,0.388404703654299,24.0
