from_node,to_node
0,51
0,55
0,74
1,0
1,16
1,17
1,18
1,31
1,221
1,254
1,376
1,452
1,669
1,800
2,10
2,101
3,52
3,308
4,556
4,773
5,0
5,2
5,62
6,3
6,7
6,296
7,6
7,9
7,11
7,290
7,320
7,355
7,422
7,539
7,670
7,879
8,18
8,53
9,12
9,34
9,49
9,163
9,170
9,318
9,366
9,575
9,870
10,31
10,128
11,1
11,223
12,5
12,6
13,26
13,583
14,11
14,318
15,1
15,516
16,232
16,262
17,29
17,120
17,578
17,914
18,1
18,9
18,65
19,4
19,85
19,86
19,332
20,76
20,347
20,453
21,10
21,29
21,76
21,645
21,699
22,5
22,13
22,83
22,127
22,340
23,55
23,273
24,8
24,33
24,37
25,32
25,112
26,56
26,155
27,118
27,353
28,42
28,222
29,53
29,192
29,401
30,33
30,244
31,0
31,1
31,3
31,8
31,10
31,14
31,17
31,20
31,41
31,46
31,47
31,65
31,77
31,85
31,109
31,123
31,200
31,211
31,326
31,379
31,399
31,423
31,433
31,653
31,669
31,719
31,735
31,939
32,345
32,803
33,153
33,181
34,1
34,14
34,18
34,21
34,35
34,82
34,99
34,273
34,314
34,387
34,907
34,921
35,0
35,306
36,71
36,225
37,117
37,770
38,2
38,48
39,8
39,24
39,212
39,237
39,339
39,353
39,538
39,957
39,997
40,6
40,252
41,244
41,247
42,69
42,316
43,2
43,8
43,103
43,386
43,775
44,16
44,27
44,447
44,661
44,671
45,400
45,578
46,250
46,701
47,39
47,971
48,20
48,58
48,88
48,90
48,135
48,359
48,394
48,418
48,711
48,909
48,992
49,0
50,10
50,25
51,18
51,223
51,472
52,0
52,731
53,1
53,877
54,10
54,693
55,0
55,1
55,497
56,1
56,18
56,23
56,41
56,93
57,283
57,313
58,2
58,306
58,587
59,44
59,235
59,566
59,877
60,0
60,77
60,172
60,264
60,310
60,509
61,2
61,182
62,19
62,959
63,35
63,265
64,110
64,187
64,878
65,42
65,397
65,792
66,2
66,58
66,95
66,419
67,139
67,598
68,25
68,820
69,16
69,21
69,119
69,257
69,372
70,90
70,293
71,124
71,173
72,18
72,23
72,810
73,4
73,61
74,87
74,319
75,13
75,97
75,106
75,126
75,450
75,597
76,0
76,4
76,10
76,11
76,13
76,16
76,21
76,45
76,53
76,67
76,142
76,150
76,153
76,203
76,258
76,329
76,432
76,447
76,524
76,926
77,4
77,6
77,47
77,245
77,284
77,847
78,4
78,214
78,876
78,919
79,1
79,12
79,84
79,862
79,896
80,434
80,480
81,94
81,311
82,0
82,4
82,7
82,9
82,40
82,45
82,74
82,101
82,500
82,504
82,663
82,898
82,952
83,16
83,720
84,0
84,12
84,39
84,66
84,131
84,165
84,194
84,230
84,241
84,718
85,34
85,46
86,28
86,338
87,114
87,219
88,4
88,710
89,2
89,65
90,406
90,425
91,3
91,102
91,865
92,46
92,57
92,234
93,5
93,11
93,57
93,91
93,108
93,113
93,156
93,160
93,194
93,398
93,440
93,481
93,511
93,596
93,668
93,695
93,709
93,860
93,894
93,938
94,92
94,251
94,616
94,769
95,475
