from_node,to_node
1,366
3,129
4,319
5,45
5,364
6,495
7,203
8,372
8,479
10,262
12,454
14,471
17,197
17,226
17,278
18,86
19,178
20,479
24,123
25,365
28,14
29,421
30,259
31,284
33,36
35,234
35,317
36,78
37,224
37,486
38,145
38,244
38,438
39,342
42,69
42,109
45,375
47,189
48,67
49,149
50,183
51,57
55,2
55,213
57,383
58,394
58,491
59,293
59,300
60,13
62,117
64,322
66,8
67,34
67,138
67,151
67,346
67,460
68,126
68,151
69,413
70,221
72,37
74,395
76,153
76,268
77,79
81,442
83,38
83,328
83,403
85,178
86,443
88,426
89,355
91,376
92,342
95,297
96,413
96,493
98,213
99,228
100,374
103,32
103,195
104,430
105,32
105,274
106,12
106,260
108,412
109,214
110,95
110,147
110,236
111,48
113,462
114,53
116,425
120,126
120,237
120,273
123,116
125,92
125,135
126,479
128,157
130,273
132,393
133,430
137,24
137,82
137,304
139,76
140,303
143,110
144,471
144,499
145,65
146,157
147,475
149,192
150,334
152,167
152,248
154,58
154,227
154,489
156,486
158,86
159,60
160,73
160,157
160,248
162,202
162,354
163,384
164,53
165,232
165,253
165,452
166,293
168,224
168,291
168,302
169,73
170,464
171,325
172,309
173,56
173,83
173,400
175,188
175,386
176,186
180,56
180,230
180,419
181,363
182,214
182,239
184,166
184,324
185,217
185,424
186,289
188,356
189,13
189,209
189,247
190,33
190,395
194,371
194,449
195,267
196,139
196,350
197,491
198,123
199,14
199,210
201,122
201,387
203,163
204,324
205,3
205,87
207,106
208,81
211,63
211,184
214,159
214,163
215,23
215,205
217,315
219,492
221,177
222,58
222,349
222,439
223,342
224,238
225,482
227,322
227,387
228,222
228,402
230,249
231,172
232,264
233,120
238,246
238,292
240,375
241,49
241,266
244,182
245,118
245,359
246,331
246,369
247,337
248,148
249,13
249,72
250,87
250,430
251,36
251,334
252,208
252,257
253,190
255,459
256,291
258,379
261,133
262,485
263,198
263,298
263,496
264,46
266,202
266,290
267,61
267,86
267,108
267,319
267,353
268,327
269,183
269,386
269,470
270,172
272,174
272,271
274,331
275,72
275,395
277,20
277,23
278,103
279,289
281,234
284,55
285,127
287,432
287,440
288,221
289,77
290,9
290,16
290,75
293,75
293,91
293,244
293,280
294,28
295,102
297,220
300,40
300,93
301,189
301,194
302,497
303,124
305,45
306,363
306,436
309,414
311,136
311,249
311,459
314,37
316,86
316,430
317,14
318,243
318,316
320,8
320,206
320,263
323,37
323,138
326,322
327,184
328,131
329,40
329,71
329,245
330,341
332,210
333,460
334,349
337,4
337,207
337,498
338,311
339,383
340,167
342,66
342,82
344,119
344,147
344,493
345,64
347,178
349,49
349,474
350,32
351,3
352,177
354,42
355,189
360,83
361,323
361,334
362,399
368,234
368,471
368,473
374,147
374,302
378,404
378,451
379,423
381,77
381,96
381,132
381,214
381,499
382,399
384,494
385,342
386,331
388,109
388,348
388,390
389,435
389,486
391,150
394,59
395,389
396,69
396,471
397,197
398,251
399,321
401,467
402,437
402,467
403,223
403,464
404,0
405,33
405,299
407,247
407,403
408,399
408,460
411,421
412,186
413,485
415,87
415,235
417,302
418,131
420,172
420,221
420,498
421,184
421,385
421,442
423,349
424,493
427,23
427,114
427,382
429,17
429,56
429,218
429,386
431,162
431,463
431,491
433,17
433,391
433,461
434,185
434,202
435,11
436,128
436,378
437,215
437,242
437,303
438,198
439,462
440,39
441,17
441,135
441,256
447,287
448,100
451,328
451,447
454,169
455,38
455,117
455,339
458,66
458,70
458,346
460,108
460,163
460,393
462,186
462,240
466,67
468,337
469,122
469,342
469,399
469,454
470,7
470,275
470,284
470,297
472,337
473,256
474,155
474,480
475,105
475,330
475,364
476,497
479,89
480,213
480,276
482,184
482,257
482,469
484,230
485,121
486,3
488,158
490,38
491,466
493,175
494,83
496,95
499,470
