sim,fp
0.55152,0.5865555816950255
0.65696,0.6990274403567786
0.28826,0.3096285894757336
0.54518,0.5955643498394586
0.12461,0.12488271350084112
0.25858,0.28013751202395043
0.4396,0.464744889965383
0.42544,0.450558404481203
0.4919,0.5546260219723647
0.46992,0.5219394454537911
0.67312,0.7399803979005262
0.41312,0.4330105344053151
0.47498,0.5382129690209798
0.36649,0.39419051168232055
0.12885,0.11632992276501408
0.33888,0.35168172424998034
0.30004,0.314726396587539
0.61748,0.7104009897078928
0.74582,0.81824051815414
0.26361,0.2538612743218195
0.28314,0.2959066005852762
0.64402,0.7612906259261576
0.44003,0.5149518947137989
0.18414,0.15644772828713804
0.51398,0.6122617448490153
0.62309,0.7395737957434882
0.64046,0.7612462376984974
0.56343,0.5790931147255336
0.42019,0.40274682558145125
0.40267,0.416625853345426
0.26419,0.258495198459919
0.31426,0.32205736457457235
0.61252,0.7270546157911483
0.18369,0.16183679055275157
0.28778,0.27314925745049634
0.43138,0.4629477210758015
0.61171,0.6791128924170156
0.51258,0.5520700468442121
0.26541,0.2517930306207331
0.40911,0.4368709015295795
0.71197,0.8278117240210945
0.49075,0.5085891734253847
0.1943,0.18594569357775959
0.42984,0.4439328649623605
0.25702,0.222842241122172
0.61235,0.7329555010104595
0.22845,0.2138409877519013
0.68081,0.7982227139701108
0.66885,0.7843476987896875
0.64428,0.7712619038398465
