sim,fp
0.47314,0.4732134656083262
0.18407,0.1782190681052701
0.55615,0.5552472636896013
0.54951,0.5488170725954915
0.71706,0.7160868477374744
0.71101,0.7087299043862576
0.70465,0.708204986806726
0.09587,0.09267591032173828
0.06519,0.06530946359797207
0.70077,0.7008442621986521
0.67186,0.6789491186421361
0.41456,0.41345220085986156
0.53859,0.5372825143643716
0.66203,0.6610343922910096
0.15609,0.15384784321258993
0.21821,0.2152161123037729
0.12562,0.12644230998201933
0.23255,0.23441430077907788
0.20777,0.20709192966198975
0.19299,0.18401907289550046
0.09353,0.09138414107708492
0.54227,0.5418805437453785
0.45415,0.4525247914155074
0.65983,0.6641898429383755
0.38532,0.3844864402319371
0.71983,0.716961282206997
0.29435,0.2940269620312368
0.50938,0.5076833522179723
0.59524,0.5953178959401784
0.67401,0.6754608147136247
0.2994,0.29923735493763315
0.15695,0.14850888349179858
0.57553,0.5764560768560041
0.25149,0.24875259729699506
0.7645,0.7653072673909971
0.28569,0.2816848678376469
0.18691,0.18089707107480202
0.05708,0.054388396955457385
0.0817,0.08035494971973522
0.07119,0.06937716049630849
0.26994,0.2658815878528865
0.14927,0.14956083189570424
0.58424,0.5849234522607092
0.78534,0.7878607777268144
0.71735,0.7211107630415552
0.70259,0.7038222146987547
0.31843,0.31509368203414045
0.58038,0.5790197080316716
0.15437,0.15140545857016063
0.12963,0.12687616237053267
0.32202,0.3191424029921909
0.22705,0.22496857709913243
0.27205,0.2663488517675334
0.37812,0.37632738892976936
0.10764,0.10565046370282771
0.28346,0.26628850179171504
0.71648,0.7205759582237394
0.40025,0.3965816863575672
0.56506,0.5637202293712484
0.76872,0.7693724488762501
0.13624,0.13239549356399505
0.17547,0.172161130544231
0.24881,0.23816880552491415
0.71447,0.7140560470199941
0.59728,0.6004431698490957
0.44774,0.4429252954510494
0.08386,0.08160817390831943
0.71162,0.714532970315624
0.10776,0.10480796985845986
0.76962,0.7711431150186809
0.19976,0.19738110627817118
0.32887,0.32569149117744645
0.09133,0.08953141449350954
0.50585,0.5066071943498103
0.75655,0.7583832090954434
0.23147,0.2238674069763863
0.7207,0.718566854793873
0.07127,0.07082948943540168
0.14856,0.1424521864490349
0.75283,0.7546082279849301
0.41807,0.41667829459497285
0.26809,0.2564974648434414
0.77147,0.7699724582371085
0.67404,0.6722384473826272
0.07871,0.07740700542241352
0.19439,0.1498496102129665
0.40051,0.39640952463628054
0.13228,0.12755790441057602
0.37691,0.3738236301954966
0.31108,0.30511476894740297
0.22296,0.2180577696561301
0.41235,0.4105120120119845
0.13854,0.13783570316385418
0.16514,0.16234112289729763
0.42853,0.42962414521547765
0.67603,0.6771155952169643
0.2254,0.2214813068016679
0.45754,0.4576190673110876
0.07207,0.07053164081621022
0.31165,0.31071639907488724
0.75062,0.7487341850964832
0.48065,0.47842920181031434
0.66519,0.667701122590187
0.24363,0.2420990571927366
0.68031,0.6788832747152461
0.67092,0.669766328783765
0.67063,0.6702527751999259
0.0741,0.07364338961714756
0.65753,0.6632288652543211
0.09993,0.10032575810623212
0.65349,0.6619640858401493
0.25153,0.2490854115534985
0.394,0.39371010178661126
0.70037,0.7006663777653378
0.07654,0.07622603217257518
0.20197,0.19871567046123928
0.36514,0.3632091070740012
0.16824,0.1628372611936152
0.63353,0.6338712773488667
0.72362,0.7222568868303072
0.18946,0.1895975875505429
0.7677,0.7705508175437992
0.62594,0.6287004659228421
0.78235,0.7853851378318202
0.52487,0.521491744357289
0.33438,0.32670219515114207
0.45253,0.4470963560591953
0.66589,0.6832188597386442
0.50229,0.5028378167189265
0.56877,0.5648005202763278
0.4422,0.4396679286932217
0.52495,0.521972901744459
0.13562,0.12096137640044768
0.05807,0.029393072794721142
0.46321,0.4624950608072025
0.58058,0.5798669224915516
0.19974,0.1956076595867089
0.11025,0.10781990057637592
0.08639,0.08516740884922447
0.48597,0.4857164150337575
0.42476,0.42350672333690176
0.24724,0.24275056367852488
0.64038,0.6383815655325062
0.73522,0.7398527438330715
0.17207,0.1696998840880507
0.13759,0.1365185617750817
0.15214,0.15080191918372998
0.19822,0.19731942546705616
0.16397,0.162809993287385
0.21034,0.20830098913356587
0.35225,0.34985023698463
0.09122,0.08970814676567751
0.46569,0.46549997214560546
0.14267,0.1422646953448139
