from_node,to_node
0,1
0,29
0,41
1,20
1,24
2,3
2,7
2,41
2,54
2,62
3,0
3,39
4,18
4,26
4,56
5,18
5,26
5,29
5,35
5,59
6,2
6,9
7,6
7,18
8,5
8,10
9,4
9,23
9,28
9,33
10,7
10,95
11,0
11,1
11,10
11,30
11,36
12,37
12,40
12,58
13,0
13,14
13,93
14,5
14,71
15,0
15,12
15,48
15,55
16,0
16,14
16,59
17,3
17,35
18,15
18,40
18,43
19,2
19,16
19,24
19,31
19,72
20,7
20,25
21,4
21,5
21,13
21,18
22,11
22,26
22,36
23,2
23,13
23,17
23,18
23,22
23,43
24,3
24,57
25,1
25,2
25,6
25,10
25,14
25,16
25,28
25,35
25,53
25,78
26,24
26,28
27,2
27,7
27,23
28,19
28,39
28,68
28,96
29,0
29,11
29,39
29,74
30,21
30,60
31,38
31,59
32,8
32,61
32,75
33,0
33,1
33,2
33,3
33,6
33,7
33,8
33,21
33,27
33,43
33,44
33,47
33,54
33,56
33,57
33,63
33,71
33,72
33,81
33,90
33,91
34,3
34,6
34,9
34,10
34,51
34,66
35,24
35,65
35,69
35,97
36,8
36,52
37,13
37,48
37,60
37,83
38,1
38,6
38,8
38,9
38,15
38,32
38,63
39,1
39,5
39,8
39,9
39,12
39,14
39,19
39,23
39,34
39,54
39,57
39,68
40,0
40,16
41,0
41,1
41,2
41,64
41,94
42,4
42,23
42,41
43,6
43,98
44,0
44,5
45,0
45,2
45,20
45,26
45,31
45,64
45,67
46,4
46,70
47,1
47,24
47,66
48,0
48,2
48,10
48,14
48,15
48,17
48,18
48,36
48,79
48,86
49,3
49,4
49,8
49,35
49,55
50,1
50,22
51,40
51,69
52,29
52,42
52,49
52,89
52,93
53,6
53,17
54,5
54,16
54,33
54,42
54,90
55,0
55,3
55,17
55,50
55,53
55,99
56,22
56,88
57,58
57,85
58,3
58,7
58,14
58,99
59,7
59,46
60,0
60,1
60,2
60,11
60,31
60,42
60,45
60,48
60,50
60,52
61,2
61,4
61,92
62,5
62,6
62,20
62,22
63,0
63,1
63,5
63,27
63,91
64,29
64,61
65,44
65,49
66,2
66,73
66,87
67,4
67,6
67,7
67,12
67,19
67,47
67,87
68,9
68,28
68,38
68,82
69,1
69,21
70,25
70,36
71,3
71,17
71,34
71,52
71,58
71,77
71,82
72,10
72,15
73,0
73,1
73,2
73,3
73,5
73,9
73,13
73,15
73,27
73,28
73,32
73,33
73,76
74,9
74,11
74,20
75,0
75,1
75,3
75,6
75,30
75,46
75,65
75,67
75,84
75,95
76,30
76,51
77,40
77,80
78,8
78,12
78,88
78,94
79,0
79,1
79,3
79,4
79,5
79,16
79,19
79,20
79,25
79,37
79,42
79,47
79,77
79,80
79,83
79,89
79,96
79,98
80,6
80,27
81,13
82,12
82,92
83,14
83,97
84,1
84,25
84,26
84,62
85,53
85,56
85,78
86,7
86,15
87,2
87,15
87,22
87,37
88,11
88,44
89,11
89,43
90,37
90,55
91,17
91,30
91,31
91,39
91,45
92,21
92,46
92,85
93,1
93,2
93,8
93,38
93,74
94,0
94,4
94,29
95,12
95,50
96,76
96,81
96,86
97,10
97,19
97,27
97,33
97,34
97,41
97,49
98,4
98,12
98,45
99,3
99,4
99,38
99,60
99,70
99,73
99,84
