fp,sim_re,p_re,in_deg
0.4983507191773454,0.508,0.49607924500680195,24.0
0.49163269302101886,0.494,0.4904914111432484,22.0
0.08607047251493327,0.106,0.08989989598722782,21.0
0.28705560298722554,0.292,0.29493547607499865,20.0
0.27894700737644906,0.262,0.285538954469249,18.0
0.5796598299891584,0.606,0.5799980156752804,16.0
0.6834661573306039,0.687,0.67609687465047,15.0
0.3573783573630962,0.347,0.3622625211016964,14.0
0.32266820736795887,0.352,0.32993611955569924,13.0
0.5812641782245414,0.599,0.5773840459104245,12.0
0.2818339741219704,0.291,0.29363337402389417,13.0
0.35818956428843507,0.372,0.36710184925771594,13.0
0.6552927696630496,0.647,0.6504589875567153,12.0
0.45131782628750705,0.428,0.4511215072564881,12.0
0.7954831191453456,0.782,0.7880990725984465,12.0
0.3443458460049217,0.35,0.3536582493392389,11.0
0.2855409154781633,0.295,0.29510352630769826,11.0
0.5454711376404602,0.538,0.5354952206744217,10.0
0.35805375881289137,0.372,0.36606573930587355,9.0
0.17103373134887967,0.197,0.18418260110453974,9.0
0.7474839919910453,0.742,0.7352616343468177,8.0
0.4309128348769735,0.448,0.44049923919291933,8.0
0.4291907725822288,0.461,0.43386002218095265,8.0
0.5104846807019858,0.516,0.5185074292072281,8.0
0.3998350280873323,0.422,0.4066100752232984,8.0
0.25689370140514267,0.253,0.2620134766467534,8.0
0.3124741293382731,0.328,0.31719619663797943,8.0
0.197688830049896,0.2,0.20920542976901882,8.0
0.6530102195312812,0.656,0.6466721246679821,8.0
0.1551770673588796,0.172,0.16801496412651656,8.0
0.2496696454097308,0.263,0.265522560104897,7.0
0.3781897154722743,0.373,0.3795343940966691,7.0
0.2043291659648202,0.23,0.21940687738081124,7.0
0.48104340515046873,0.463,0.482130346803987,7.0
0.6764984886833378,0.678,0.6597885116246989,7.0
0.09408397173868,0.104,0.10510338293381367,7.0
0.8059154139126605,0.798,0.7869778100720703,7.0
0.7528805213294996,0.739,0.7389030672825379,7.0
0.5692096444838785,0.569,0.5681723450871923,7.0
0.2048507513854021,0.202,0.21755948290808383,7.0
0.16207017302738724,0.198,0.1792516023953357,7.0
0.10526218784255881,0.123,0.11948838577467644,6.0
0.16832060870695853,0.188,0.18921878575025392,6.0
0.5629838408498054,0.57,0.5559015285174636,6.0
0.28880348740948747,0.306,0.29744061568926405,6.0
0.27308298765950145,0.296,0.28848535513310414,6.0
0.516242003563691,0.526,0.5100152561964791,6.0
0.10602697176133924,0.129,0.1177838725016914,6.0
0.8892743440325179,0.86,0.8713612988839252,6.0
0.6706162687126278,0.666,0.6588446805087207,6.0
0.22533561688841774,0.256,0.24440429683873238,6.0
0.12972812159986147,0.149,0.14476501743453088,6.0
0.11389165534605494,0.118,0.12861376547077755,6.0
0.56043231833218,0.547,0.5486461389227394,6.0
0.6671042951149941,0.645,0.6541612635875005,6.0
