from_node,to_node
0,256
0,302
2,422
3,146
3,376
3,448
5,465
6,144
7,434
8,131
8,138
9,19
9,154
10,356
11,385
12,451
13,359
15,287
16,248
17,170
17,402
18,80
18,416
18,467
19,73
19,330
20,105
23,486
24,350
24,371
24,497
26,39
28,229
30,226
32,286
34,229
35,8
35,114
35,382
36,439
37,42
37,211
38,291
40,241
41,144
41,162
41,380
41,414
42,240
42,474
42,491
43,424
44,242
44,406
44,451
46,57
47,452
50,360
51,281
52,310
53,222
53,357
54,44
54,291
55,78
55,325
57,124
58,224
58,279
58,393
58,422
62,484
63,315
65,421
66,292
67,466
69,91
70,149
70,276
70,414
71,300
73,176
74,325
75,77
75,156
75,383
77,422
78,98
79,91
79,174
79,333
81,167
81,202
81,427
82,254
83,481
84,187
85,14
85,159
86,338
87,248
88,270
90,107
93,258
94,261
96,71
97,142
97,375
97,480
98,341
99,286
99,406
100,7
101,213
101,235
101,435
102,398
105,404
105,479
106,343
107,224
108,251
108,348
111,37
111,493
115,318
116,1
116,40
116,64
116,215
118,16
118,59
120,186
120,218
121,259
122,374
123,95
123,361
123,458
124,405
125,472
126,33
127,490
129,90
129,455
130,278
131,367
133,3
133,294
134,311
135,13
135,151
135,334
137,203
137,440
138,399
140,56
141,136
145,72
147,206
149,180
150,83
150,415
150,437
152,285
152,296
154,40
156,142
156,231
160,44
161,259
161,282
162,94
166,34
166,239
166,497
167,119
167,178
167,368
168,412
169,92
172,160
173,333
174,266
175,39
175,156
176,213
176,430
177,253
177,306
177,391
177,446
179,374
181,90
181,107
182,469
183,241
183,347
185,473
186,119
186,133
186,188
188,447
189,172
189,183
191,45
192,119
193,138
196,270
196,468
198,88
198,361
199,260
200,124
200,369
201,7
201,372
201,406
202,298
206,112
206,128
207,299
208,442
209,20
209,102
209,232
210,299
211,239
212,91
213,68
213,105
213,416
215,352
216,440
218,39
219,209
221,338
222,138
224,116
225,169
225,352
227,480
228,404
230,440
233,30
233,379
233,443
234,153
235,248
235,379
236,306
238,314
238,444
238,445
239,261
240,122
242,383
246,95
246,134
248,90
249,129
250,158
252,40
252,139
252,165
253,78
253,232
254,94
254,374
255,181
255,361
255,401
257,73
259,369
260,320
262,3
262,381
262,383
264,42
264,481
265,233
265,260
266,109
266,342
267,56
269,160
269,437
271,44
271,227
271,486
273,118
273,249
273,285
274,7
274,91
274,357
276,43
276,305
279,2
280,327
285,4
285,438
286,146
288,375
289,378
289,440
290,292
292,151
292,179
294,117
294,194
294,240
295,165
295,261
298,78
299,108
300,2
302,190
302,373
304,383
305,424
307,355
309,163
311,367
311,441
313,108
313,297
313,332
313,365
314,461
315,352
316,237
316,404
316,436
317,228
318,110
321,109
322,408
323,390
325,142
325,450
326,189
326,211
327,382
329,391
330,499
332,457
332,463
333,185
333,287
333,383
341,83
341,309
346,3
346,384
346,436
347,167
348,132
348,313
349,10
349,211
349,294
350,273
353,92
353,191
354,33
354,127
354,134
355,76
355,305
356,247
358,87
358,96
361,385
364,292
365,242
365,243
366,129
366,321
367,391
368,8
368,348
369,36
369,418
370,390
373,388
376,343
377,335
379,148
379,265
379,430
381,287
382,468
383,64
385,122
386,462
387,1
387,368
387,412
390,489
395,471
396,244
399,113
399,378
399,498
400,30
400,154
402,126
404,113
404,212
405,7
407,355
408,467
411,10
412,5
412,401
413,304
414,42
414,44
414,493
416,239
416,391
419,54
419,262
420,69
421,78
422,493
423,313
424,283
426,80
428,28
428,156
428,276
429,452
432,114
432,278
432,467
434,387
436,223
436,299
446,43
446,258
447,167
447,314
450,35
450,142
451,291
452,93
452,423
454,400
455,43
455,415
455,430
456,59
457,69
459,187
459,249
459,424
461,18
462,185
462,421
463,97
463,311
465,225
465,419
466,120
468,102
469,175
472,82
472,215
472,237
475,31
475,352
475,441
475,447
476,278
477,41
478,238
480,318
481,228
482,35
482,235
483,263
484,88
484,203
485,311
486,475
487,416
488,230
489,129
489,312
490,16
491,78
491,237
491,288
493,49
493,373
494,468
495,199
496,253
496,397
497,123
497,215
497,274
498,107
499,475
