from_node,to_node
0,1442
4,1158
7,3873
8,4748
9,3780
11,2623
12,1327
17,2780
17,4998
18,805
20,629
20,769
23,1023
27,1729
28,3620
31,4406
33,2416
34,4364
35,1947
38,3918
41,681
41,2982
43,4126
52,2402
55,2839
57,703
57,1818
58,733
58,1396
58,3377
59,1473
60,3123
61,1869
61,4874
62,4262
64,2392
65,3788
66,2039
72,1415
74,959
74,4245
79,999
82,4366
83,2381
83,2840
83,3252
86,520
90,440
90,3612
92,2491
95,4347
98,148
100,460
105,2176
106,2696
109,2793
109,3868
109,4397
113,1069
114,3447
114,4368
114,4558
117,308
117,4192
119,2524
123,3737
124,1609
126,3454
128,2578
129,4714
130,1562
137,1647
138,3549
140,1064
140,2634
146,3657
150,4254
150,4803
155,2432
156,2052
158,385
159,1380
163,185
168,240
168,2790
170,219
173,3461
175,3240
179,4975
187,4874
188,165
188,1671
189,4361
196,3367
197,326
200,897
201,3369
202,4316
204,1078
211,3138
211,4553
214,4514
216,3832
217,3262
225,1052
225,1975
225,3494
227,1866
230,3204
235,2409
236,3467
237,1096
244,648
245,3377
246,540
248,1532
249,4676
250,2988
251,1717
251,2494
251,3278
253,384
253,2770
253,4300
257,3715
257,4154
259,4318
262,1955
263,26
264,42
266,2415
274,4633
284,3646
285,2387
285,4610
286,2480
287,4150
289,2433
290,4672
291,2390
292,3158
300,4531
301,63
301,2921
304,1025
304,1284
308,4298
311,3145
315,40
329,3351
333,1163
337,1942
340,4407
344,53
344,3346
345,1289
346,960
346,3942
348,1666
350,2215
357,3317
358,4781
360,4979
364,1297
364,3184
366,302
370,114
370,498
371,991
375,3454
376,1149
376,2076
379,3738
381,3176
384,1910
385,743
387,2452
388,2199
388,2908
391,3302
391,4757
398,1775
400,1655
401,3351
402,2432
403,627
405,1709
405,3808
406,3974
408,104
412,2945
415,3263
416,3469
420,2894
422,1360
424,3661
425,4074
427,447
429,696
430,978
430,1577
438,186
438,947
438,3404
439,1724
448,2447
448,2774
448,2784
448,4771
449,1031
454,1577
455,1897
461,3747
462,3154
463,1133
464,1627
464,1881
465,2285
466,2153
466,3832
480,3107
482,1551
484,984
488,423
489,2436
489,3509
490,3500
496,2939
497,4468
498,1700
498,2858
499,806
501,1041
506,4115
510,577
511,763
515,3174
516,3346
520,896
521,4424
524,4497
526,2383
528,2337
530,4681
531,540
533,3366
542,2413
543,879
548,3997
550,170
551,4493
555,3877
558,1093
558,3935
567,335
571,252
571,808
571,1384
571,3056
572,2492
575,3018
578,4358
582,1301
582,3979
583,1795
588,2232
589,1874
589,2229
589,3142
599,948
599,1386
605,2714
610,3189
611,562
612,1115
613,4111
615,4639
619,258
623,4622
624,2803
625,858
625,4847
626,1581
627,727
628,758
630,2690
630,4446
634,1056
634,2120
634,2625
634,3013
634,3638
637,1156
638,2758
643,3610
649,3662
650,2958
651,387
651,3941
652,2568
654,755
654,1560
659,4405
660,2512
661,1685
664,900
