from_node,to_node
0,1
0,2
0,24
0,56
0,97
1,0
1,3
1,24
1,48
1,65
2,0
2,1
2,6
2,9
2,15
2,18
2,20
2,26
2,28
2,41
2,42
2,45
2,49
2,50
2,57
2,69
2,79
2,84
2,109
2,111
2,113
2,118
2,137
2,156
2,158
2,170
2,184
3,0
3,26
3,31
3,39
3,46
3,47
3,70
3,75
3,87
3,89
3,142
3,150
4,0
4,1
4,3
4,13
4,21
4,22
4,30
4,32
4,53
4,66
4,76
4,119
4,175
5,53
5,152
5,199
6,3
6,4
6,12
6,52
6,54
6,56
6,65
6,74
6,115
6,128
6,138
6,139
7,0
7,77
8,2
8,139
9,0
9,20
9,24
9,58
9,68
9,74
9,97
9,125
9,160
10,2
10,20
10,34
10,47
10,57
10,62
10,132
10,152
10,166
11,0
11,1
11,4
11,37
11,40
11,69
11,90
11,91
12,2
12,51
13,0
13,11
13,17
13,50
13,53
13,104
13,147
14,9
14,32
14,36
14,44
14,54
14,80
14,82
14,106
15,2
15,3
15,10
15,19
15,61
15,81
15,116
15,129
16,0
16,6
17,6
17,135
18,0
18,27
18,56
18,73
18,120
18,194
19,0
19,3
19,8
19,9
19,29
19,189
20,0
20,5
20,24
20,30
20,41
20,96
20,104
21,13
21,16
21,22
21,38
21,84
21,142
22,2
22,16
22,51
23,11
23,55
23,92
23,130
23,178
23,192
24,46
24,67
25,1
25,8
25,10
25,31
25,146
25,192
26,37
26,48
26,60
26,62
26,69
26,194
27,23
27,48
27,68
27,173
27,175
27,190
28,0
28,1
28,3
28,31
28,94
28,95
29,0
29,100
29,134
29,159
30,1
30,2
30,4
30,120
30,155
31,0
31,71
31,78
31,133
31,163
32,30
32,46
32,76
32,83
32,88
32,93
33,1
33,164
34,0
34,1
34,96
34,157
35,0
35,13
35,58
35,98
36,0
36,86
36,99
37,0
37,1
37,2
37,4
37,5
37,7
37,8
37,9
37,11
37,12
37,13
37,15
37,16
37,17
37,19
37,21
37,22
37,23
37,25
37,27
37,28
37,29
37,32
37,33
37,34
37,36
37,39
37,40
37,45
37,49
37,51
37,54
37,55
37,63
37,65
37,70
37,71
37,72
37,73
37,78
37,84
37,85
37,90
37,91
37,93
37,102
37,103
37,106
37,108
37,113
37,115
37,117
37,121
37,123
37,125
37,128
37,129
37,130
37,134
37,145
37,147
37,148
37,149
37,151
37,154
37,161
37,165
37,168
37,170
37,172
37,173
37,174
37,179
37,180
37,182
37,183
37,195
37,198
38,11
38,33
39,0
39,11
40,0
40,9
40,18
40,42
40,136
40,154
40,178
40,190
41,0
41,4
41,35
41,42
41,60
42,20
42,144
42,149
42,188
42,193
43,0
43,21
43,22
43,183
44,0
44,5
44,27
44,95
45,26
45,47
45,94
46,8
46,39
46,59
46,105
46,171
47,1
47,193
48,127
48,140
49,0
49,4
49,17
49,58
49,108
50,12
50,155
51,26
51,29
51,30
51,50
51,71
52,3
52,10
52,11
52,14
52,15
52,24
52,38
52,63
52,75
52,85
52,110
52,141
52,166
53,9
53,35
53,66
53,103
53,156
54,0
54,2
54,47
54,172
55,1
55,114
56,0
56,47
56,82
56,94
56,197
57,4
57,7
57,107
57,143
58,0
58,67
59,0
59,56
59,117
59,122
60,23
60,31
60,51
60,199
61,0
61,2
61,12
61,81
62,1
62,5
62,131
62,145
63,0
63,3
63,16
63,114
64,0
64,3
64,6
64,8
65,105
65,122
66,2
66,112
67,8
67,177
68,11
68,40
68,57
68,64
69,3
69,10
69,25
69,34
69,86
70,0
70,18
70,20
71,3
71,64
72,5
72,7
72,112
73,33
74,0
74,1
74,28
74,31
74,165
75,0
75,6
75,64
75,119
76,1
76,184
76,187
77,87
77,103
78,6
78,22
78,159
79,0
79,1
79,2
79,4
79,5
79,7
79,8
79,14
79,32
79,39
79,64
79,72
79,83
79,100
79,110
79,118
79,126
79,141
79,153
79,162
79,167
79,181
79,189
79,198
80,8
80,49
80,74
81,52
81,63
81,79
82,1
82,7
82,136
83,40
83,45
83,162
84,4
84,16
84,163
85,0
85,2
85,6
85,68
86,3
86,81
86,102
86,140
86,169
87,12
87,25
88,38
88,54
88,66
89,158
89,196
90,0
90,1
90,4
90,86
90,89
90,96
91,0
91,10
91,59
92,0
92,195
93,7
93,23
93,29
94,1
94,62
94,98
95,0
95,2
95,97
96,15
96,18
96,25
97,43
97,171
97,179
98,6
98,10
98,14
98,37
98,78
99,42
99,44
100,7
100,17
100,31
101,19
101,168
102,21
102,44
103,0
103,17
103,66
104,3
104,43
104,55
105,0
105,186
106,0
106,93
107,0
107,2
108,1
108,107
108,151
109,0
109,15
109,16
109,22
109,144
109,164
110,14
110,39
110,59
111,2
111,52
112,53
112,197
113,2
113,15
113,18
114,2
114,21
115,19
115,48
116,23
116,41
117,9
117,15
117,63
117,82
118,35
118,101
119,14
119,37
120,2
120,100
121,4
121,49
121,124
122,28
122,181
123,35
123,98
124,21
124,34
124,36
124,133
124,185
125,20
125,46
126,7
126,28
127,73
127,138
128,2
128,90
128,95
129,0
129,11
130,5
130,8
130,13
130,27
130,150
131,0
131,13
132,62
132,191
133,5
133,29
134,26
134,148
135,4
135,14
135,54
136,0
137,7
137,160
138,0
138,12
139,3
139,34
140,157
140,161
141,111
141,137
142,0
142,10
143,0
143,109
144,7
144,61
145,101
145,185
146,14
146,44
146,70
147,4
147,19
148,0
148,26
148,92
149,1
149,45
150,176
150,187
151,16
151,50
152,16
152,24
153,35
153,76
154,20
154,48
155,0
155,1
155,2
155,9
155,121
156,0
156,49
157,60
157,99
158,14
158,43
159,9
159,67
160,80
160,131
161,0
161,18
162,57
162,99
163,0
163,1
163,2
163,12
163,55
163,92
163,135
163,186
164,3
164,61
165,6
165,68
166,0
166,2
166,10
166,17
166,36
166,42
166,79
166,88
166,123
166,196
167,13
167,177
168,2
169,0
169,23
169,33
169,75
169,180
170,0
170,38
171,1
171,7
171,17
171,30
171,34
171,43
171,143
172,0
172,77
172,91
173,1
173,2
174,5
174,6
174,60
175,0
175,80
175,101
176,0
176,4
177,0
177,6
178,10
178,52
179,0
179,127
180,32
180,124
181,15
181,191
182,0
182,30
183,59
183,116
184,0
184,176
185,12
185,77
186,1
186,6
186,7
186,25
186,36
187,21
187,167
188,0
188,2
188,46
188,52
188,53
188,56
188,65
188,67
188,169
189,0
189,146
190,0
190,85
191,61
191,88
192,29
192,132
193,10
193,83
194,87
194,188
195,13
195,40
196,6
196,43
197,1
197,3
197,104
198,4
198,126
199,18
199,25
