fp,sim_re,p_re,in_deg
0.06969337944250531,0.09,0.07050333974621185,98.0
0.05644649158885495,0.05,0.058876324428556906,56.0
0.672047176379351,0.71,0.6700210394850512,35.0
0.4671406098790618,0.39,0.4587358524801949,26.0
0.16383542744550128,0.2,0.17046268516076132,22.0
0.32226080149729464,0.25,0.31808563498097875,19.0
0.30750386995676315,0.32,0.3155224514186134,17.0
0.32868522456564275,0.38,0.3373477357369877,15.0
0.0725379183303052,0.11,0.0754622250533617,12.0
0.10745539454913333,0.04,0.10991159490424117,12.0
0.06750004272502375,0.07,0.07447072462790548,15.0
0.42981919795258405,0.5,0.43398593089383686,9.0
0.04208156087962056,0.03,0.045529545733174644,10.0
0.4697308649506513,0.45,0.4722749550069556,12.0
0.05569943344904171,0.06,0.05738966430456932,9.0
0.4732728828804792,0.53,0.47963150893532763,12.0
0.6659974780999471,0.59,0.6480508438242799,8.0
0.5755786300600303,0.6,0.5590687835524853,10.0
0.0958543175911658,0.08,0.10820329381511277,10.0
0.08099983715014969,0.14,0.08302511720011509,8.0
0.6939477183963851,0.75,0.6842569972841965,9.0
0.4207239668042345,0.41,0.4204289730916241,8.0
0.36822471906483034,0.33,0.3721931383045988,9.0
0.24177985223393483,0.26,0.25396337177890854,9.0
0.1765449281773579,0.14,0.17894700125018534,9.0
0.3681134820958206,0.33,0.3624301795556949,5.0
0.09504260886467975,0.06,0.11040305189314402,5.0
0.20130303641609126,0.15,0.21140410934420262,8.0
0.3947191702020999,0.35,0.38580503047950204,6.0
0.34062021198151105,0.34,0.359593830264997,6.0
0.1421524538996114,0.12,0.14969537178909978,8.0
0.6614884167536915,0.65,0.6472463161951465,5.0
0.09840271493338415,0.04,0.10681938743896086,5.0
0.060866071201547856,0.04,0.06225674309650013,5.0
0.08228174217298345,0.08,0.09649018038244334,6.0
0.04285677450207326,0.06,0.04751379282028484,5.0
0.65924802121296,0.65,0.6606234758481538,7.0
0.29213554706008704,0.3,0.31749195915511835,6.0
0.45850732705764363,0.42,0.46660398748851206,5.0
0.1481392143539968,0.12,0.15566566293515904,6.0
0.2477815073493128,0.2,0.24788054081675476,5.0
