fp,sim_re,p_re,in_deg
0.5593220627582688,0.55,0.5563440218904416,28.0
0.23726109960942665,0.33,0.24676522305837964,24.0
0.8006697488545889,0.85,0.7971014388407777,22.0
0.5495382556277628,0.62,0.5509775722036098,19.0
0.42682062057328785,0.49,0.4411023526864086,17.0
0.8507498707290686,0.84,0.8491015166368939,14.0
0.49194621036578345,0.43,0.4993600264800601,14.0
0.3520423480176389,0.43,0.3592644643904639,12.0
0.20601712951732654,0.17,0.21718816963410145,13.0
0.8438685531190948,0.83,0.8316851824352496,14.0
0.20568229304519325,0.21,0.21184784286276845,14.0
0.41041550313900244,0.37,0.4205261464140545,8.0
0.742980187143585,0.73,0.7376442921932375,6.0
0.9282925651745636,0.91,0.9238045393784577,7.0
0.2923019609553562,0.3,0.3230723084237971,7.0
0.22501907994678116,0.27,0.2552421959013266,6.0
0.19260173797369062,0.19,0.2107461564000167,6.0
0.6962812048833553,0.64,0.696797659123018,5.0
0.8407555283472017,0.85,0.8067830575888821,3.0
0.6334489409445947,0.57,0.6401436457908389,5.0
0.21938356782092172,0.24,0.2208694526483195,5.0
0.6552047945456109,0.61,0.6265569200854751,4.0
0.6491241643721963,0.62,0.6369592292864265,4.0
0.7015604287746096,0.75,0.6566889355191123,4.0
0.6248910498194442,0.59,0.6070864631218399,3.0
0.698135706615127,0.69,0.6776544583823864,4.0
0.8708152369240213,0.8,0.8428280810698081,4.0
0.36820421505524814,0.44,0.37535635570196635,4.0
0.31341940978365646,0.33,0.37080562929298216,3.0
0.21629967833088726,0.32,0.2393779217403336,4.0
0.39059134502337123,0.43,0.4245540459298999,3.0
0.20619391095185424,0.25,0.2464214828461024,3.0
0.1650708019689543,0.18,0.1883545965379919,3.0
0.2506460237506807,0.35,0.28917306278259003,3.0
0.04386019262910468,0.09,0.06153401458172824,3.0
0.6847223644222526,0.7,0.6379411840717255,3.0
0.24391753435058594,0.25,0.2565492757815765,3.0
0.5399186132983393,0.55,0.5490202792468319,3.0
0.6095235332234634,0.64,0.6100466654981455,3.0
0.379204832264628,0.36,0.3965366515869768,3.0
0.8570440890736803,0.8,0.8424027500071499,3.0
0.3467581107979595,0.39,0.3896575435739555,3.0
0.8214362778414259,0.8,0.7929106458585816,3.0
0.6251654349929542,0.61,0.6430582118167163,3.0
0.196955661895178,0.2,0.23319209127651694,3.0
0.06282257004336333,0.09,0.09746163919252071,2.0
0.38871835951083633,0.47,0.4065514516636881,2.0
0.5152491436699393,0.46,0.49968256758782476,3.0
0.47860662138856713,0.52,0.4892080338100864,3.0
0.2827535133849214,0.26,0.28738141475698353,3.0
0.4384533979715527,0.43,0.4423220948174747,2.0
0.7958208810264189,0.76,0.7968445241204637,3.0
0.8876529277714846,0.89,0.8426529356517807,2.0
0.6491136968383592,0.59,0.6320053762509594,2.0
0.055219979705707356,0.1,0.0893658582486282,2.0
0.8731881023511194,0.86,0.8398251406932782,2.0
0.5413216648890926,0.52,0.536542605140998,2.0
0.3819831054901761,0.34,0.4017136217476255,2.0
0.2146159942431618,0.22,0.2563240739066027,2.0
0.914629997254688,0.91,0.8658752131798308,2.0
0.4598305880779572,0.49,0.4759541096666724,2.0
0.2917990993663441,0.26,0.3095053583344863,2.0
0.06026779643917102,0.08,0.09243154570743131,2.0
0.7142030229797873,0.79,0.7146080260105852,2.0
0.1638927116329416,0.26,0.24253670245029302,2.0
0.4984202822485557,0.5,0.5198633858102674,2.0
0.6445681591161398,0.65,0.6587127990975568,2.0
0.9045661255542858,0.84,0.8633314961460039,2.0
0.6686068086883782,0.56,0.54043046672904,1.0
0.5470949530540136,0.44,0.5543077096616631,2.0
0.5786840703613716,0.62,0.5835175422392167,2.0
0.6161654792248272,0.6,0.576646766759879,2.0
0.21409481517710127,0.26,0.25601868433050506,2.0
0.3743455439723208,0.41,0.3828713593435151,2.0
0.8853394395188023,0.88,0.8618574441789005,2.0
0.10139551489812126,0.13,0.1612645013727348,2.0
0.17807337245188515,0.17,0.22826633583830902,2.0
0.9155954698023571,0.84,0.8822932147835444,2.0
0.288503820697256,0.35,0.32674477204476793,2.0
0.8963954054348556,0.83,0.8941540698608094,2.0
0.7568271858835081,0.72,0.7140321886395714,2.0
0.8225834823411642,0.77,0.7762916226190203,2.0
0.8842203883197342,0.86,0.8328634307513133,1.0
0.5166696093967176,0.5,0.5250088607649817,2.0
0.5056453253567832,0.58,0.5061008615442205,2.0
0.4146324209297031,0.49,0.45168468043472415,2.0
0.642192040992321,0.57,0.6047657749081407,2.0
0.7366047233364534,0.65,0.6626945922169605,2.0
0.2381660843896346,0.22,0.2633889755019158,2.0
0.7604148074825985,0.59,0.6608064088174292,1.0
0.8454277896284215,0.86,0.8082725753169063,2.0
0.5318950075265292,0.54,0.5553287131467034,2.0
0.2280574716728605,0.25,0.2605206551215624,2.0
0.1532681365904346,0.17,0.19398325679457415,2.0
0.8154026859593644,0.69,0.7637232562946968,2.0
0.45637890355492083,0.5,0.4637820103274375,2.0
0.732860768672029,0.71,0.7142268856690468,2.0
0.18898629134521228,0.27,0.24148108733455323,2.0
0.8851213145569936,0.89,0.844846313934744,2.0
0.28584350652922363,0.34,0.3120519147582969,2.0
