fp,sim_re,p_re,in_deg
0.20604683139244417,0.18,0.20499899410149283,69.0
0.5453791787792202,0.57,0.5399555607135305,50.0
0.09787065619660218,0.09,0.10199524700542442,45.0
0.7456342890900782,0.81,0.7446021740072243,54.0
0.22950063050777547,0.13,0.23493878287498254,45.0
0.424268093539119,0.41,0.4229560215355027,43.0
0.34342017056462193,0.3,0.34808374003054093,64.0
0.7069017075579588,0.72,0.7075101575648329,50.0
0.4080551267644821,0.41,0.41094168874866555,41.0
0.2699211194507074,0.23,0.27771232409257574,42.0
0.2971554304456011,0.39,0.3041763332612162,53.0
0.44153691718034316,0.39,0.437938443869237,40.0
0.21870282018648668,0.22,0.22444694974823712,43.0
0.36463947102467087,0.34,0.36217100044300443,48.0
0.7224938503042657,0.71,0.7155596143062485,50.0
0.7268695783855712,0.73,0.7345039570403559,39.0
0.6296804915151133,0.61,0.6244715610799573,59.0
0.7178279118672884,0.64,0.7137858345674196,42.0
0.321312381047271,0.28,0.325968491867418,56.0
0.19950334697201122,0.18,0.20276273775478626,43.0
0.18788679977737532,0.24,0.18760515985299736,48.0
0.14511679226870233,0.1,0.1521541891301764,49.0
0.4050131213846393,0.42,0.4105057176704634,57.0
0.6191765595421944,0.63,0.6197130109352306,50.0
0.0817496832462189,0.09,0.08485304772600215,56.0
0.5036351439542592,0.5,0.5082296565442556,46.0
0.7948117091874112,0.72,0.7972397796414897,54.0
0.1590088318604571,0.11,0.1599365231920752,48.0
0.11135871840548006,0.18,0.11180652992120656,58.0
0.1097745451619041,0.16,0.11099491834059431,56.0
0.12794677639822916,0.17,0.13002468455919033,42.0
0.668895758535805,0.68,0.6788819454822679,49.0
0.15111724433669493,0.14,0.15207638999183826,42.0
0.30140528920929366,0.38,0.304862474358747,50.0
0.5185082183770193,0.5,0.513825044602673,53.0
0.20780993218273514,0.23,0.20944889974101832,63.0
0.4696197817492689,0.47,0.47070820429470556,42.0
0.24279791481860802,0.23,0.24681224248331834,55.0
0.6975355586313329,0.79,0.6943249061773181,44.0
0.2098469139725958,0.14,0.20727775406327748,40.0
0.7793254668158401,0.83,0.7740030555575498,53.0
0.30576146119550895,0.27,0.3037065148688098,47.0
0.4048727527719168,0.3,0.40724662304275716,57.0
0.39028490177620423,0.32,0.3897479696611617,50.0
0.21683913300740898,0.28,0.22173290715421984,55.0
0.7456446707606178,0.75,0.74782266616806,47.0
0.3168563818633243,0.29,0.3232177380673392,50.0
0.6720561479343461,0.68,0.6635367877575514,58.0
0.20444034615287787,0.18,0.2127116050941355,50.0
0.5954030863252497,0.64,0.6011510681685135,48.0
0.1568316636213275,0.21,0.16099023254531664,49.0
0.6135678539232624,0.6,0.6139032086352892,55.0
0.5998045457967466,0.55,0.6014414286963181,68.0
0.3964477185827875,0.43,0.39312566102526175,52.0
0.6458902465643488,0.67,0.6541206836380645,48.0
0.11199246705272081,0.14,0.11476387493282662,57.0
0.14309118060174797,0.1,0.14300567822942462,53.0
0.6505691634335851,0.67,0.649433045526116,55.0
0.15887497780115845,0.15,0.1634546152222946,38.0
0.19414410156893203,0.21,0.19881554713681432,57.0
0.4749616363742337,0.36,0.4771013855402992,50.0
0.13909696229562252,0.12,0.14185999265348942,48.0
0.7789581575701894,0.76,0.7700333787765625,43.0
0.1647113532784935,0.21,0.16696155195728174,47.0
0.3578641848122839,0.4,0.3537623308559303,66.0
0.5780601342297529,0.6,0.5763852715784562,52.0
0.22661244487395793,0.22,0.23161551936372074,47.0
0.22267882403556016,0.23,0.22711494798744794,53.0
0.5638953439376447,0.62,0.5807562566161657,50.0
0.536500712847479,0.53,0.5291592154218117,69.0
0.2256835713302987,0.29,0.22278098140149488,55.0
0.6672829413194223,0.7,0.6680870297491763,38.0
0.4177138480480631,0.44,0.42357618350633713,41.0
0.21689103180750557,0.19,0.22627044349348122,45.0
0.6822720311871469,0.59,0.674214391279457,52.0
0.13453454987996938,0.15,0.13853984480136058,39.0
0.09024335728179178,0.15,0.09375769486391224,46.0
0.21984190627669487,0.13,0.2245323860651269,48.0
0.757685262100336,0.73,0.7499872053147284,54.0
0.15162097521925422,0.18,0.15048721889673009,46.0
0.1576857976736502,0.15,0.15929370741286067,53.0
0.7405422268813975,0.69,0.7385542798773048,50.0
0.6250382010594877,0.62,0.6145385842838554,49.0
0.17134853552392815,0.16,0.16926730915550928,54.0
0.3946132104237976,0.34,0.40240214589967954,40.0
0.09771171524314648,0.13,0.09908138727879034,56.0
0.14231841869231,0.14,0.14155386769815895,56.0
0.1889104678582535,0.18,0.19636486974955134,43.0
0.206923236962138,0.24,0.20660332496426115,54.0
0.1279954873096626,0.1,0.1287538309927582,49.0
0.7443964982301428,0.69,0.7363077960153805,37.0
0.7902439977933369,0.8,0.7881683202190101,60.0
0.26092352787966566,0.21,0.26396779915156127,59.0
0.5132510057133198,0.56,0.5227804338081465,48.0
0.6546001621747743,0.66,0.6621698605959675,44.0
0.1333325734359999,0.12,0.1351511039514921,46.0
0.3409296302096144,0.34,0.34117983724612844,56.0
0.08168872802582905,0.06,0.08480999690215535,45.0
0.08465562424686901,0.13,0.08564070950039815,59.0
0.7501052910271672,0.66,0.7532003287846741,60.0
0.3685790184886971,0.38,0.36177966571906195,52.0
0.6788412624261037,0.62,0.6848763938285632,59.0
0.3760718599542736,0.38,0.3840623191552033,52.0
0.14514091716387822,0.13,0.1461358133853429,43.0
0.5239949622697855,0.43,0.5334573468970971,56.0
0.21084055937995183,0.22,0.21740856557372232,44.0
0.4821039616247367,0.53,0.4833045097705165,51.0
0.7443270901901275,0.78,0.7509773378015717,39.0
0.6780224720627626,0.66,0.6742359107515631,44.0
0.15911750217108211,0.14,0.15927072622712385,46.0
0.2250251656762503,0.21,0.22940482900013495,46.0
0.48448576084612904,0.57,0.4989255415315766,55.0
0.6107932266959715,0.53,0.6072798515145257,43.0
0.5033111668029822,0.54,0.509846479819574,52.0
0.19055304373929893,0.2,0.19209332059845255,53.0
0.47119322909452277,0.48,0.47215244428274006,57.0
0.47375263923237576,0.59,0.47484920801346786,61.0
0.282450014599852,0.24,0.29041318036845476,44.0
0.16228057215562108,0.17,0.17127805828515974,56.0
0.14876319255664638,0.16,0.1480778602464559,40.0
0.5766332941258971,0.58,0.5774598057148054,58.0
0.10007962247500124,0.09,0.10343342688016842,45.0
0.6806771443972643,0.76,0.6803159099694926,52.0
0.7771806563337205,0.74,0.7705770574023688,44.0
0.43042190999555363,0.42,0.43565922808731095,49.0
0.6880843766828594,0.71,0.6894227301523262,54.0
0.3904872007760014,0.48,0.39286655914434826,37.0
0.35231853287328463,0.36,0.3567026510934111,50.0
0.5102021650634565,0.51,0.5229680037321909,53.0
0.45785737377360824,0.51,0.4641643392182518,40.0
0.13904349560313523,0.1,0.14260684619460207,45.0
0.25086098244926147,0.29,0.25648285611870786,47.0
0.26428241309860445,0.3,0.2688391898296063,51.0
0.7046958469803672,0.77,0.7081055672989649,61.0
0.08803734625761983,0.07,0.08874314715240457,46.0
0.09750884924052416,0.14,0.09854009050828914,62.0
0.18214457398432904,0.16,0.18774562186577587,59.0
0.7203666907242581,0.69,0.7139211740409563,52.0
0.4964116401510702,0.5,0.4886867069478631,42.0
0.7138596499678139,0.7,0.7221399180651509,41.0
0.5631036276732505,0.59,0.5585595125635172,46.0
0.1416027668383435,0.17,0.1431712982063112,43.0
0.4357446024972048,0.37,0.42663072240542094,52.0
0.24777533971562093,0.31,0.25080273946127174,68.0
0.6390325880759092,0.68,0.6336126514150912,46.0
0.24222825801813574,0.23,0.23909687821894723,44.0
0.194192493303464,0.19,0.2006740500917714,37.0
0.15387431310223854,0.16,0.15362779067013702,57.0
0.32187327626328854,0.35,0.3189545333756194,50.0
0.31933016597853714,0.28,0.32569626590751327,59.0
0.259023362889666,0.29,0.25971781152529444,38.0
0.23743835613411368,0.21,0.24262709498527824,43.0
0.5537494643924445,0.55,0.551266945310326,41.0
0.07117065337631301,0.08,0.07323468591703497,50.0
0.8250221722317916,0.83,0.8231227191594239,56.0
0.3785482712074162,0.38,0.38822576665348024,43.0
0.5179368753546834,0.4,0.5183033053305867,57.0
0.0754667143668486,0.07,0.07717542220529712,67.0
0.15662235822641846,0.22,0.15777160196057674,63.0
0.07328333893034888,0.06,0.07440438654076621,48.0
0.13461801447789157,0.12,0.1387879075194871,49.0
0.6583278305078408,0.67,0.6557504849559694,50.0
0.6715059975279647,0.67,0.6718819178226897,53.0
0.777651693756714,0.81,0.7737331572076954,40.0
0.06589230052036943,0.06,0.06864923939860618,48.0
0.07931888130025266,0.08,0.08034770411265903,58.0
0.7483121659957612,0.89,0.7460287523426503,43.0
0.41117789978777997,0.44,0.4170193986908727,56.0
0.7307447277878598,0.7,0.7304024017492403,48.0
0.5309754292694668,0.46,0.5338514566165086,48.0
0.38124387756781575,0.34,0.3788072225486222,43.0
0.35941072637340066,0.39,0.36635259590055597,51.0
0.11391251714336759,0.1,0.11554670320917172,56.0
0.6289241382268281,0.64,0.6180833048612648,46.0
0.5668351972879646,0.55,0.5616488440783458,49.0
0.7482057531389639,0.75,0.7464826314467653,52.0
0.15776633299934795,0.14,0.15982075895628833,46.0
0.2449732967185092,0.26,0.24265649313144239,50.0
0.5227476742117165,0.56,0.5312558856291966,66.0
0.09206862499850699,0.03,0.09419964315476254,46.0
0.5174502517645381,0.59,0.520160738510975,63.0
0.5126466673952097,0.53,0.5082309646994743,48.0
0.07040419006468612,0.06,0.07163312868557292,44.0
0.6106571135472533,0.66,0.6190034890953761,58.0
0.0779537566807259,0.11,0.0805119310093647,56.0
0.6469565077828388,0.56,0.6521973909970826,59.0
0.42834221475996814,0.41,0.434648228282221,48.0
0.09144081713609342,0.12,0.09410433861245317,48.0
0.08310265402873063,0.06,0.08870813892254883,34.0
0.6153184317094147,0.65,0.6150111537855237,53.0
0.47868445066106835,0.54,0.48637645590480416,46.0
0.07953610440245151,0.06,0.08337061910733962,49.0
0.38761880203194965,0.41,0.39039477860296623,57.0
0.29418740214157313,0.35,0.30167519417732974,47.0
0.5457065294810131,0.51,0.5523481990271929,49.0
0.7976973681543247,0.84,0.8028813956219305,47.0
0.36083335444704934,0.3,0.36696018551499643,44.0
0.16604754175819292,0.25,0.16799420877777224,52.0
0.29525257122537585,0.37,0.29334772909081486,40.0
0.33830820681710116,0.32,0.34114999635686566,48.0
0.18306019291017117,0.22,0.18411721132575565,66.0
0.06691530536898582,0.06,0.06775806294453604,53.0
0.26160750935373367,0.22,0.26750912624200757,43.0
0.1388240932435516,0.13,0.14012318985604189,44.0
0.08550589394607955,0.06,0.08645354092677233,43.0
0.6875126678320089,0.64,0.6874847736141408,43.0
0.199902310142273,0.17,0.1988367605571083,38.0
0.28483584795783656,0.27,0.29313272451725325,45.0
0.562920956869146,0.56,0.5621081153085777,50.0
0.4639549977210492,0.52,0.47344672868275883,47.0
0.7261707680488529,0.76,0.7317600816974275,48.0
0.3296497659313615,0.29,0.33772162458067334,45.0
0.5206275952939575,0.45,0.518913723624149,48.0
0.1332914816609284,0.17,0.13654331018251242,52.0
0.7798191799107124,0.79,0.7806224999485287,53.0
0.48160209454520797,0.52,0.4743009880702468,37.0
0.15873966324670352,0.15,0.1632257603154125,59.0
0.11467051728856692,0.13,0.12038323876445628,55.0
0.10963023742958145,0.11,0.11041421703875542,40.0
0.4511618990841171,0.42,0.45252850898844327,55.0
0.3091831457077904,0.23,0.3073380561983701,44.0
0.10029893949442303,0.13,0.10033524100169566,54.0
0.28708565333259894,0.32,0.28074114113179777,46.0
0.467784723007015,0.55,0.47565216412129857,43.0
0.0789887325159836,0.09,0.07905998368301251,59.0
0.49335874463252827,0.54,0.4961122284868585,64.0
0.753924290202441,0.74,0.7554057041562642,57.0
0.10421239356154599,0.12,0.10843284635853863,43.0
0.25280716116718027,0.31,0.24708930890460207,56.0
0.20389026669690913,0.21,0.20789927172030584,57.0
0.63971342189908,0.64,0.6361494421450842,50.0
0.4179044714393372,0.38,0.41934294766687197,42.0
0.062303765596742,0.1,0.06565033356541715,51.0
0.6369430928004554,0.58,0.6295109110559679,47.0
0.7507651839908824,0.77,0.7483380604915607,39.0
0.18876557578423714,0.17,0.1945596155063961,40.0
0.30742478153399244,0.36,0.3108326621777942,52.0
0.5218552104946956,0.5,0.5196967118120952,47.0
0.41237865902918114,0.3,0.40434161058016466,50.0
0.412361506098899,0.39,0.41694282980416597,32.0
0.324018153566634,0.28,0.32745876012201,46.0
0.7566725806809533,0.74,0.7590211557148012,51.0
0.07352049733647226,0.08,0.07497413532025426,45.0
0.526846201725343,0.5,0.5304565950187762,49.0
0.11028731416549076,0.11,0.11212349787014322,48.0
0.14685642881466132,0.19,0.14947952454848282,49.0
0.4256871480672132,0.41,0.43141601977099436,43.0
0.07032358999225441,0.13,0.0718758616494216,40.0
0.19403600983130476,0.18,0.1928879331431392,43.0
0.32309195825276293,0.37,0.3249559782128575,54.0
0.6312611133648642,0.61,0.6354220582602532,41.0
0.7025722225281958,0.75,0.707055374634617,58.0
0.19206313376826856,0.24,0.20136462834649319,45.0
0.41076630458432883,0.49,0.41855552367345966,55.0
0.7248541542933091,0.74,0.7243263861973656,59.0
0.6530853054607781,0.7,0.6438409659475732,37.0
0.1491350984233536,0.19,0.15117201865043903,56.0
0.5471736975648098,0.5,0.5537498388948598,48.0
0.5217046650654301,0.53,0.5179089396079831,47.0
0.4050396237843933,0.4,0.4070427266416511,43.0
0.15401685394555875,0.12,0.15935527138086725,59.0
0.5406917766624534,0.46,0.5423856741486157,48.0
0.06300405936306985,0.05,0.06265043013464773,66.0
0.7644813622215136,0.75,0.7671338839375734,48.0
0.7625116785759245,0.75,0.7584928613806033,50.0
0.15247541119865093,0.23,0.15899501327271826,52.0
0.17798134160115942,0.12,0.19016879787202726,46.0
0.6375526930015284,0.6,0.6357985836436333,51.0
0.5595170094622915,0.54,0.5601188736828956,45.0
0.5932196139587835,0.59,0.5870420635693997,64.0
0.44786938200058857,0.39,0.4466207459072876,53.0
0.7794510471023199,0.81,0.7781417757442469,50.0
0.7721320066272049,0.73,0.7748018205438645,45.0
0.5753442907220114,0.59,0.5768297133196986,49.0
0.5562358522095285,0.56,0.5630349675932123,61.0
0.31175360681989805,0.32,0.3225721474874647,52.0
0.7525823159705862,0.75,0.7475613265284379,63.0
0.17438916837606677,0.17,0.17407774507328494,56.0
0.6009061845443514,0.65,0.5895025916962315,43.0
0.17326350626317988,0.13,0.17877744775320198,55.0
0.05311943422854337,0.07,0.05434682983499971,45.0
0.3624168769861146,0.38,0.354805599091221,44.0
0.17106752672212444,0.2,0.17660072866587498,45.0
0.1123394876852698,0.2,0.11655432424276874,57.0
0.11741691587462388,0.13,0.11817345063874858,51.0
0.11646607194846881,0.11,0.11733591823016695,47.0
0.3050968924338763,0.36,0.30657773822074996,57.0
0.7587147243876337,0.71,0.7577722989161247,62.0
0.2400458032652638,0.18,0.24191498127078617,43.0
0.4420602539395124,0.45,0.43418699443810155,45.0
0.41764268015991746,0.42,0.4255997535060642,44.0
0.33742829571916066,0.31,0.3384443624520291,55.0
0.12824153295173668,0.16,0.12806912746429483,46.0
0.22191823507825958,0.24,0.22367096547973456,52.0
0.35390425748487675,0.33,0.3592705116095306,46.0
0.43321473372232,0.38,0.4392516921469823,62.0
0.2102327279799151,0.19,0.20946202812719877,49.0
0.2575691452307639,0.2,0.26329436644424,48.0
0.3765263444331599,0.46,0.37123235781899055,43.0
0.10373173872703478,0.16,0.10713206529352094,54.0
0.22271460533294463,0.24,0.22060971440832486,55.0
0.13361584594471654,0.13,0.1346858885987224,56.0
0.2745355194538477,0.29,0.2827429260778772,45.0
0.14228315390934887,0.16,0.14662318796411458,57.0
0.6006047298551787,0.62,0.5916486201824335,43.0
0.7359865160707508,0.74,0.7375170179038923,42.0
0.31300289106928925,0.33,0.30664763825740604,52.0
0.4925272132961913,0.52,0.49608578165984585,53.0
0.07539116447389838,0.15,0.07842144606263733,46.0
0.5777130478139972,0.61,0.5807808506215251,50.0
0.11648662310016433,0.13,0.11559449940572668,44.0
0.07102917555375798,0.03,0.07178949061074891,47.0
0.3743647979386343,0.34,0.37735659358143114,37.0
0.526650559706235,0.56,0.5274641630872062,51.0
0.07572679051021225,0.05,0.07523289738152067,52.0
0.6867357237180729,0.77,0.6853819860013615,55.0
0.5618266920273398,0.53,0.5560620885516923,62.0
0.06836323948342449,0.07,0.07067735106622053,56.0
0.5507084224260549,0.48,0.5488616521945808,55.0
0.36069998891709887,0.33,0.35831247450586934,47.0
0.24992440474845834,0.27,0.2504584462805078,58.0
0.0933144831275099,0.1,0.09663205534100758,57.0
0.2711703352403144,0.29,0.27610614919371335,43.0
0.10669461217003717,0.07,0.10890749278159133,48.0
0.12276612079973748,0.1,0.1278103914756001,46.0
0.40957745544770374,0.38,0.4103863058850263,40.0
0.4669841014013639,0.51,0.4733494225638865,51.0
0.7749409428505687,0.79,0.775580371513714,42.0
0.3993646895180508,0.37,0.40497229727341355,48.0
0.6019102568900074,0.64,0.6032820555862444,60.0
0.7671187248698044,0.78,0.7633471076371039,41.0
0.15805811680996895,0.12,0.16791978016601233,53.0
0.6637222715838627,0.68,0.6662068006537588,53.0
0.2194921938492128,0.24,0.22741059686378842,46.0
0.7814384497544686,0.8,0.779388303693553,59.0
0.40545234789648665,0.43,0.4034719109068452,46.0
0.11995129759053702,0.1,0.11934820485368158,39.0
0.4682941148533736,0.48,0.4586991168022309,52.0
0.5709380324988482,0.57,0.573888132178855,43.0
0.3557377170974524,0.36,0.35478022181822333,43.0
0.7373089079525172,0.73,0.7280246191620546,43.0
0.5145741566182351,0.51,0.5148255087712673,67.0
0.3076151919647876,0.29,0.306159885662391,42.0
0.7441821150535424,0.66,0.7385529947204375,33.0
0.2853257548551096,0.16,0.27944919975772775,39.0
0.18227666371696072,0.25,0.18535404788387705,57.0
0.7767573279379004,0.75,0.7733539621942052,36.0
0.10776916100365119,0.15,0.10911952164808553,60.0
0.2602176361233103,0.28,0.26834378268440634,46.0
0.18800861621334286,0.17,0.18494737565848754,51.0
0.7757798976200657,0.82,0.775575418945481,43.0
0.724687820063317,0.71,0.7230778230690617,52.0
0.10017968496450635,0.12,0.10114797176026975,59.0
0.5411686744081043,0.59,0.5467369041677215,40.0
0.3398135953613799,0.26,0.3418690348392472,58.0
0.41911763186488926,0.44,0.4269448823027014,50.0
0.5840588068097191,0.56,0.5829875455946236,54.0
