fp,sim_re,p_re,in_deg
0.2565878551790767,0.248,0.2565878551790774,0.0
0.25358524365263657,0.285,0.2563331209188555,73.0
0.13873100714399644,0.145,0.1409498432605679,48.0
0.603418611614652,0.591,0.5516680154288507,1.0
0.6251628257253149,0.63,0.6223410406249167,11.0
0.710876838090678,0.722,0.707690835780448,37.0
0.22389921833432613,0.246,0.22860830884672403,17.0
0.4033256183215689,0.418,0.40893825552012214,38.0
0.19674242905303185,0.206,0.20285521859169606,16.0
0.4858582904974438,0.482,0.4878433836837622,51.0
0.125521557173354,0.123,0.1275786231104708,80.0
0.14067615944434098,0.158,0.1451004812375584,39.0
0.4998119716565518,0.501,0.49740859524074277,6.0
0.7453446117509926,0.755,0.7403654625486497,15.0
0.18043225683747954,0.197,0.20093360072402208,4.0
0.2781679565759181,0.268,0.2846488868787199,13.0
0.6709776030297945,0.662,0.6720464879316249,43.0
0.768707428954667,0.778,0.7682504263462038,43.0
0.13464111000236667,0.147,0.137551870344621,40.0
0.07770239413957869,0.082,0.07870056047793901,86.0
0.20169135160576857,0.207,0.21562379801502557,11.0
0.09442553302332968,0.09,0.10335629218047941,10.0
0.27239946514020363,0.257,0.275489946520368,29.0
0.3949933499363413,0.407,0.40374709803093894,12.0
0.09472325148022986,0.103,0.10310469294544151,9.0
0.6983816807098715,0.718,0.700590820824394,51.0
0.1081636649273473,0.097,0.1121106292170372,25.0
0.31874209262448816,0.36,0.3498977286832938,4.0
0.5167390167483826,0.509,0.5212424097787477,18.0
0.06267291661179342,0.069,0.07272238018758448,7.0
0.128975573401088,0.14,0.12981110152743094,75.0
0.34502771866240534,0.303,0.35140448357516085,21.0
0.08809136091688641,0.094,0.09166920732666006,20.0
0.29111143547923346,0.317,0.3101915634353971,1.0
0.41697653323445183,0.416,0.4204644670564213,32.0
0.3599538526939766,0.356,0.3656787821703425,34.0
0.4201058012201082,0.414,0.4256143125103708,19.0
0.06100502701311317,0.108,0.10657147103653165,2.0
0.23045001739856796,0.257,0.24030435985105233,16.0
0.5575492859134508,0.556,0.558042444858942,47.0
0.46191921196055197,0.462,0.46141289361001553,44.0
0.29943291442935305,0.291,0.3084522821591734,10.0
0.4755637812427005,0.491,0.47555062154835553,4.0
0.6952321244178252,0.629,0.6213535621627576,1.0
0.4835149801151474,0.506,0.4857674684714674,51.0
0.08198772612470795,0.077,0.0843622529671787,45.0
0.24515930096351923,0.247,0.24822352588197338,37.0
0.12294834889528561,0.109,0.12555995863562003,40.0
0.6488167863653485,0.657,0.6492636280823962,82.0
0.056929326850042816,0.053,0.05837899199912894,33.0
0.0783441902428248,0.073,0.08155950065232132,25.0
0.738541504345628,0.721,0.7247453716727954,6.0
0.5954784477417804,0.602,0.5949396616494702,115.0
0.1950631083996538,0.206,0.19986055268793146,27.0
0.6130780209735468,0.627,0.6150984862560863,27.0
0.5092263866626717,0.499,0.511483668167762,26.0
0.095545516944745,0.091,0.0979824821303353,39.0
