fp,sim_re,p_re,in_deg
0.0791677300252086,0.06,0.0790918315294755,282.0
0.7638822836731282,0.74,0.7643811643651168,211.0
0.6301681832546164,0.65,0.6338549066355857,147.0
0.506283852682142,0.44,0.4999963860496354,127.0
0.45294513675053005,0.54,0.44930705315165725,101.0
0.08515993393395704,0.08,0.08424869874991625,93.0
0.7374778821063634,0.7,0.7291614144551317,95.0
0.13335713992001386,0.13,0.13278573527361104,90.0
0.4234840848230851,0.46,0.43178604557285816,79.0
0.06404279742751673,0.08,0.0646263285149942,61.0
0.08027496849751492,0.02,0.0806708339542503,56.0
0.11910454072400911,0.1,0.1204732040095581,59.0
0.17102586964267175,0.19,0.17457248424589686,57.0
0.6587886767430244,0.67,0.6565998328613755,59.0
0.3780342587200295,0.32,0.37675008366024515,54.0
0.4244279433132664,0.51,0.4264857829241368,61.0
0.10671973210256325,0.11,0.10805173620883587,53.0
0.07383944281430022,0.04,0.07495222822079219,53.0
0.5123841884555479,0.48,0.5093234495498785,47.0
0.3152023859426313,0.35,0.31981312676396684,44.0
0.35419372693346995,0.35,0.35472202547252624,48.0
0.31556443675686296,0.26,0.32241714834330454,35.0
0.5769574523067135,0.57,0.5685907417486888,30.0
0.7175458796266667,0.67,0.7210335941808178,35.0
0.6988255662761403,0.66,0.693405665754197,35.0
0.23945658363170608,0.24,0.23966339630937047,36.0
0.2885821091883418,0.31,0.2901624063052144,34.0
0.071076019442318,0.05,0.07385515732874627,34.0
0.051903779993805355,0.04,0.053873279658151654,34.0
0.20051279973211644,0.2,0.20314192933651182,31.0
0.09872191138926678,0.1,0.09852911253983945,33.0
0.0850357367960296,0.14,0.08971457672278899,31.0
0.6111734377904661,0.71,0.603418777813797,33.0
0.06176267274729119,0.04,0.06229662386366016,31.0
0.062251433170796955,0.08,0.060200916323486904,33.0
0.4900594948371889,0.46,0.4725736150352149,32.0
0.2966526576385553,0.35,0.29587023297274023,28.0
0.12154432331890308,0.12,0.12448711257134612,25.0
0.05580955816887978,0.03,0.05765939745188462,26.0
0.6699362819782831,0.71,0.6705787979391827,26.0
0.4919900512322932,0.45,0.49154161087910336,26.0
0.23364913784659247,0.25,0.23594304480372105,28.0
0.16832106883758624,0.2,0.17298935143636843,25.0
0.4097114225142109,0.41,0.41562876374765273,26.0
0.7225904016819519,0.69,0.72403399786921,24.0
0.6244320051018553,0.62,0.6115401468373132,24.0
0.49350932283130045,0.55,0.4940564940268729,24.0
0.3416613152722475,0.34,0.347661280057251,24.0
0.16901949348801637,0.17,0.16949204352931985,24.0
0.6264203181942443,0.65,0.6297921069814231,24.0
0.5556231626375978,0.54,0.55989790561207,24.0
0.24986315818975213,0.26,0.2609008962861879,24.0
0.769234843481194,0.72,0.7692599134461766,24.0
0.4234627854881081,0.45,0.43033813876842264,23.0
0.6796193004418409,0.59,0.6747779799246111,22.0
0.06724149403874469,0.08,0.06823355885725776,21.0
0.5713895945314726,0.61,0.5612080187619444,20.0
0.15643452802717073,0.18,0.15880473155647126,23.0
0.21127510400304772,0.27,0.20937414884570987,20.0
0.16268490130024738,0.2,0.1589869612099294,22.0
0.09002177960026814,0.07,0.0942830140093959,21.0
0.272344596741782,0.24,0.2707838408788164,20.0
0.17932510398462242,0.17,0.17880942127567992,20.0
0.1185027421692797,0.06,0.12174831435413581,20.0
0.29421669932123673,0.37,0.2927919615349165,21.0
0.06053393855590805,0.08,0.0628813528786151,20.0
0.16319192553018658,0.25,0.17165503694411938,19.0
0.07903822339094224,0.12,0.07870483425960904,21.0
0.20895417013593298,0.24,0.21928597943373404,20.0
0.08723617630793845,0.08,0.09073078478303381,20.0
0.06211639699247562,0.04,0.06143564578529093,20.0
0.10192257326309506,0.07,0.10402729096540449,20.0
0.3086156653645612,0.38,0.3036011307190039,20.0
0.07173047219115414,0.09,0.07384366058792226,19.0
0.6207457671603861,0.56,0.6107715413664015,20.0
0.4831877315253148,0.5,0.48354408366163104,19.0
0.1055748550149509,0.1,0.11404562854441284,18.0
0.11292502251802072,0.08,0.11221410037940287,19.0
0.09293757768540256,0.09,0.09838565951894829,19.0
0.7328522785821353,0.73,0.7151905287308458,18.0
0.14812425967399068,0.1,0.14853203809695928,16.0
0.06777802655071896,0.06,0.07012344727911411,18.0
0.7043086032903851,0.65,0.7023966674150216,17.0
0.3958639544065323,0.49,0.40548323522807606,15.0
0.6077008249143189,0.6,0.5998954696408318,17.0
0.5159426669561467,0.53,0.5159571844451305,17.0
0.08012677795840761,0.07,0.0824235499892347,17.0
0.5010890325906114,0.57,0.4985489595202325,16.0
0.16257085502584678,0.2,0.1664167015262587,16.0
0.47839110661082884,0.5,0.4770774376050054,15.0
0.23022690593868855,0.26,0.24104320135085008,16.0
0.5915552198404171,0.65,0.582117193033711,16.0
0.11472565571179116,0.09,0.11758742216995743,15.0
0.07405307988156407,0.12,0.08085144222660841,15.0
0.0864826014384491,0.08,0.09076255572556546,16.0
0.2813103821477755,0.31,0.29132715020570876,16.0
0.07341705837947221,0.07,0.07845931058146427,16.0
0.22691216698205885,0.26,0.2296231936692682,16.0
0.638492754388327,0.62,0.6206672116160192,15.0
0.2823399338558388,0.29,0.2809090549076835,14.0
0.0858198777926189,0.1,0.08934713050023575,15.0
