sim,fp
0.39678,0.3967025453027059
0.52359,0.5225322717776706
0.17413,0.173140215095563
0.15804,0.15603269790769592
0.08184,0.0808325178198992
0.64566,0.6475212782158284
0.07996,0.07627284384173783
0.55372,0.5536864536420746
0.36697,0.36560655100857664
0.06747,0.06604008553223994
0.1074,0.10551547108601056
0.07201,0.07220563057695617
0.72613,0.7241141225246819
0.39145,0.39215321166933326
0.09928,0.09526469128965964
0.25547,0.24092120307183829
0.34372,0.3434688925286117
0.19092,0.18923142253305647
0.52236,0.5246624557579288
0.29778,0.29553598366682865
0.13894,0.13431967850494342
0.13403,0.1334045674165314
0.09077,0.08836155409278634
0.1376,0.13355406028485084
0.12618,0.12146259899687717
0.39527,0.39029588282657135
0.5231,0.5212895244168065
0.0633,0.059745506729184994
0.67341,0.6728842504907266
0.63044,0.6321336618267318
0.55439,0.5574382200591659
0.36312,0.36086222887359876
0.14606,0.1418435957188886
0.106,0.103747605572998
0.54132,0.5427463044070664
0.40103,0.4017642050141619
0.1088,0.10847682092839028
0.63535,0.6379536983643408
0.37894,0.36335476251129095
0.30145,0.2734468114492935
0.52532,0.5233624107467492
0.6554,0.6798760019529442
0.72576,0.7280910044063471
0.44433,0.4394593003329017
0.49725,0.49792461543218003
0.44175,0.4422425364982342
0.13414,0.1320916715525381
0.25554,0.25208066874028767
0.13979,0.1385295195119599
0.43764,0.4352413034514361
0.37029,0.36424465569455833
0.6415,0.6426771898121644
0.2312,0.22928608542112316
0.2164,0.2147965424618855
0.12647,0.08667490890490648
0.30596,0.308304969605526
0.09676,0.09464373497944878
0.58113,0.5826158959330552
0.13471,0.13196394193943728
0.07773,0.07760541563824885
0.14479,0.1429314962431496
0.25211,0.25223823004710155
0.2432,0.17226868727004585
0.76865,0.7705045032687028
0.75176,0.7505474845043678
0.2779,0.2744928227007184
0.34371,0.35600117055999825
0.06362,0.06184711751754102
0.19717,0.19384822422251424
0.65455,0.6553354157412514
0.07486,0.07422502515721163
0.11168,0.10212495460029791
0.75674,0.7649036513658515
0.09919,0.09882511808713845
0.0927,0.09099052347455572
0.35113,0.35020911909285446
0.46061,0.4616867441439121
0.07543,0.07553947054475718
0.38537,0.38400457854186976
0.609,0.6082131439731016
0.60757,0.6089271546236887
0.51172,0.5127240048645203
0.11198,0.10967855543938199
0.72935,0.7308465214873205
0.44464,0.4443792915910607
0.41656,0.4172854505332727
0.65022,0.649607298006722
0.15931,0.15719978405072088
0.08729,0.08606091891281054
0.42333,0.42038595562375003
0.20444,0.20317088497125257
0.22003,0.21877412455095036
0.33185,0.3316975537308424
0.26013,0.25978364019576694
0.71938,0.7254553035044702
0.09007,0.08926362641020447
0.59431,0.5940340218340956
0.20938,0.20784512667874622
0.72692,0.7294410882797953
0.09355,0.09157729007371607
0.38353,0.37766437908925965
0.60473,0.604051355551181
0.23072,0.22880280539700093
0.49126,0.4915084198642913
0.17563,0.15840568011608014
0.72917,0.735083989587128
0.60333,0.6014484650172761
0.2226,0.21760393701458947
0.69069,0.6934844435167348
0.57144,0.5698279165187978
0.22486,0.19868785483731588
0.06744,0.06338420581681525
0.20274,0.1996343903611837
0.61833,0.6187342637144462
0.09204,0.0903422004736838
0.33847,0.3340301685015066
0.13465,0.12746810654145968
0.47227,0.4718399059904079
0.08808,0.08832820304265154
0.2675,0.2651140579075736
0.73639,0.7387804354250587
0.64538,0.648246956434494
0.10244,0.09679092824079483
0.4991,0.5008005153769071
0.06837,0.06676898787777386
0.10447,0.10513004142513149
0.21987,0.2156000465142105
0.34504,0.34083835745137525
0.14605,0.14193826400599718
0.07866,0.07681192097768941
0.72269,0.7266113254055415
0.07766,0.07715239866723922
0.0777,0.07869944233344972
0.74199,0.7446376579062879
0.21787,0.21475081741096902
0.58602,0.5873494722673508
0.28748,0.28485753959907334
0.73461,0.7366337199904158
0.73125,0.7366222374767271
0.5399,0.5407067771838481
0.45384,0.4504523377480967
0.77562,0.7765643429645865
0.04718,0.02453693677452151
0.71934,0.7344712784182519
0.71015,0.7129175997853974
0.55636,0.5554995905499465
0.44431,0.44171805934746367
0.77497,0.780467895069416
0.17306,0.1731956231944275
0.35315,0.3529916287166953
0.41103,0.4087174548175506
0.16264,0.16064127013287122
0.68286,0.685486310100097
0.39874,0.3986564189499381
0.75516,0.7551470532585958
0.09528,0.09515595656632247
0.60859,0.6088590812554782
0.19977,0.1715137857306922
0.23464,0.23358904077919906
0.72587,0.72806155941604
0.32966,0.32449703495592574
0.17873,0.17207495575347442
0.20035,0.19953803708339757
0.22467,0.22299711778083098
0.12012,0.11985016890991351
0.3839,0.3828690609318043
0.76173,0.7609022949983241
0.73608,0.7423526800124097
0.50242,0.5023544134791734
0.51218,0.5103329537192189
0.09221,0.0906646996376903
0.17719,0.1485140227804651
0.55293,0.5519966000374994
0.30786,0.3046600730675235
0.54538,0.5453084548439975
0.56401,0.563805595626572
0.09992,0.09782749187482964
0.29552,0.2943154422803048
0.4442,0.4420568348189202
