from_node,to_node
0,1
0,3
0,5
0,11
0,13
0,14
0,17
0,20
0,21
0,22
0,24
0,28
0,30
0,32
0,33
0,35
0,40
0,41
0,47
1,3
1,5
1,11
1,25
1,30
1,31
1,33
1,37
1,40
1,41
1,42
1,48
2,1
2,17
2,19
2,20
2,21
2,22
2,23
2,25
2,26
2,28
2,31
2,34
2,40
2,49
3,0
3,2
3,6
3,7
3,9
3,10
3,16
3,20
3,21
3,22
3,23
3,24
3,25
3,35
3,42
4,10
4,13
4,14
4,15
4,17
4,19
4,21
4,35
4,37
4,39
4,41
4,45
4,47
4,49
5,3
5,7
5,8
5,18
5,21
5,23
5,29
5,32
5,34
5,35
5,37
5,39
5,41
5,49
6,7
6,9
6,11
6,12
6,14
6,16
6,19
6,20
6,21
6,23
6,25
6,37
6,38
6,40
6,45
6,46
6,47
6,49
7,3
7,6
7,9
7,21
7,22
7,27
7,28
7,30
7,31
7,34
7,35
7,37
7,40
7,43
8,1
8,3
8,7
8,11
8,12
8,13
8,14
8,17
8,20
8,22
8,23
8,28
8,31
8,32
8,34
8,35
8,38
8,43
8,44
8,49
9,2
9,4
9,8
9,10
9,12
9,17
9,18
9,26
9,27
9,28
9,29
9,36
9,39
9,40
9,41
9,45
10,3
10,4
10,6
10,14
10,16
10,22
10,28
10,30
10,39
10,40
10,46
10,47
11,7
11,10
11,17
11,19
11,24
11,26
11,28
11,30
11,35
11,39
11,41
11,44
11,46
12,0
12,7
12,9
12,11
12,13
12,21
12,22
12,24
12,27
12,36
12,37
12,39
12,40
12,41
12,42
12,47
13,8
13,10
13,11
13,12
13,15
13,16
13,17
13,21
13,23
13,24
13,26
13,27
13,31
13,32
13,39
13,40
13,41
13,45
13,49
14,0
14,7
14,15
14,22
14,25
14,26
14,34
14,38
14,48
15,2
15,3
15,4
15,6
15,8
15,10
15,11
15,12
15,22
15,29
15,35
15,37
15,38
15,39
15,44
15,46
16,1
16,5
16,12
16,14
16,21
16,22
16,24
16,28
16,29
16,31
16,35
16,36
16,37
16,38
16,39
16,42
16,43
16,47
16,48
16,49
17,2
17,4
17,7
17,13
17,14
17,15
17,20
17,21
17,26
17,45
17,48
18,3
18,5
18,8
18,10
18,11
18,16
18,25
18,30
18,31
18,32
18,38
18,43
19,0
19,3
19,4
19,5
19,16
19,20
19,23
19,24
19,26
19,27
19,28
19,30
19,31
19,32
19,33
19,35
19,40
19,42
19,46
19,48
19,49
20,1
20,2
20,6
20,9
20,11
20,14
20,16
20,17
20,21
20,23
20,28
20,29
20,34
20,37
20,38
20,48
20,49
21,4
21,9
21,10
21,12
21,13
21,16
21,19
21,27
21,30
21,32
21,34
21,35
21,36
21,44
21,45
21,48
21,49
22,0
22,4
22,5
22,7
22,9
22,10
22,14
22,15
22,29
22,32
22,33
22,34
22,35
22,38
22,39
22,41
22,45
22,47
22,48
22,49
23,2
23,4
23,9
23,12
23,17
23,19
23,20
23,22
23,30
23,32
23,33
23,36
23,38
23,41
23,47
23,49
24,8
24,10
24,15
24,16
24,19
24,25
24,27
24,36
24,39
24,41
24,43
24,46
24,48
24,49
25,0
25,1
25,2
25,6
25,12
25,13
25,17
25,18
25,23
25,27
25,32
25,34
25,35
25,36
25,37
25,40
25,41
25,43
25,46
25,48
26,0
26,14
26,18
26,20
26,23
26,28
26,33
26,34
26,36
26,39
26,43
26,44
27,1
27,2
27,4
27,6
27,7
27,8
27,13
27,14
27,16
27,20
27,22
27,24
27,31
27,32
27,34
27,36
27,41
27,44
27,45
27,48
28,4
28,5
28,8
28,9
28,13
28,15
28,16
28,17
28,20
28,25
28,26
28,31
28,33
28,35
28,36
28,37
28,41
28,44
29,7
29,8
29,18
29,20
29,30
29,31
29,32
29,33
29,35
29,42
29,43
29,48
29,49
30,2
30,4
30,5
30,6
30,11
30,12
30,18
30,23
30,25
30,26
30,31
30,33
30,34
30,41
30,45
30,46
30,49
31,2
31,3
31,4
31,6
31,10
31,13
31,16
31,18
31,24
31,28
31,30
31,32
31,35
31,36
31,46
31,49
32,5
32,12
32,14
32,15
32,16
32,21
32,22
32,24
32,26
32,28
32,29
32,31
32,36
32,38
32,43
32,45
32,47
33,5
33,8
33,12
33,13
33,14
33,20
33,22
33,26
33,37
33,39
33,40
33,42
33,43
33,49
34,0
34,4
34,5
34,7
34,8
34,9
34,15
34,16
34,17
34,18
34,19
34,23
34,24
34,26
34,27
34,29
34,32
34,35
34,40
34,43
34,46
35,0
35,3
35,5
35,16
35,20
35,22
35,27
35,31
35,32
35,39
35,40
35,43
35,45
35,46
36,2
36,8
36,12
36,13
36,16
36,19
36,20
36,22
36,25
36,26
36,29
36,32
36,33
36,37
36,38
36,39
36,44
36,48
37,0
37,1
37,4
37,7
37,8
37,9
37,10
37,12
37,14
37,16
37,17
37,18
37,21
37,23
37,32
37,33
37,40
37,42
38,1
38,5
38,6
38,12
38,14
38,15
38,18
38,19
38,22
38,23
38,26
38,29
38,33
38,35
38,37
38,40
38,42
38,46
38,49
39,2
39,5
39,7
39,9
39,12
39,13
39,18
39,19
39,23
39,27
39,30
39,31
39,33
39,41
39,45
39,47
40,1
40,9
40,10
40,15
40,16
40,18
40,19
40,20
40,21
40,26
40,29
40,33
40,35
40,37
40,38
40,46
40,47
40,49
41,0
41,5
41,6
41,7
41,11
41,13
41,19
41,25
41,26
41,27
41,28
41,33
41,39
41,42
41,47
41,49
42,0
42,3
42,5
42,10
42,18
42,19
42,23
42,24
42,26
42,38
42,48
43,1
43,4
43,13
43,14
